<4251.61, 5854.80, 1,3.77>
<3917.30, 5986.92, 8,5.73>
<3674.69, 5858.04, 6,6.15>
<1516.41, 5917.34, 5,7.06>
<997.95, 5857.06, 2,9.30>
<748.60, 5829.26, 1,3.07>
<1400.67, 5689.90, 7,7.76>
<1181.66, 5890.08, 5,6.64>
<2793.44, 5832.46, 7,6.15>
<554.96, 5789.90, 7,4.33>
<784.34, 5881.62, 4,3.00>
<807.50, 5973.16, 6,4.75>
<2974.97, 5936.10, 4,4.75>
<1739.81, 5793.80, 1,4.05>
<1325.87, 5815.10, 5,7.41>
<1086.73, 5865.66, 7,9.79>
<3129.12, 5903.60, 1,3.28>
<2353.76, 5950.16, 3,3.63>
<1228.35, 5891.74, 7,5.24>
<1921.70, 5741.90, 6,3.07>
<2148.86, 5903.32, 7,6.99>
<4255.94, 6001.06, 2,8.11>
<4547.86, 6012.42, 7,6.85>
<4365.64, 5821.28, 3,4.47>
<3950.97, 5817.86, 2,9.37>
<1058.72, 5950.62, 6,8.74>
<614.90, 5878.28, 8,4.26>
<3591.33, 5816.08, 8,5.10>
<2107.78, 5762.50, 3,3.21>
<2051.80, 5778.74, 7,3.49>
<3201.12, 5824.68, 6,3.21>
<800.05, 5891.82, 2,6.15>
<3327.72, 5945.70, 4,9.44>
<2219.75, 5884.04, 8,7.27>
<3502.44, 5827.08, 1,4.54>
<3944.83, 5863.98, 1,6.57>
<2326.18, 5902.96, 3,4.12>
<4210.26, 5866.10, 8,6.92>
<3532.34, 5854.18, 5,3.42>
<349.44, 5858.74, 8,4.61>
<3557.19, 5922.58, 5,4.54>
<781.03, 5702.54, 3,9.51>
<2468.11, 5962.62, 4,4.19>
<933.74, 6071.74, 2,5.80>
<3359.15, 5887.52, 6,4.68>
<3677.97, 5864.42, 8,9.30>
<3883.58, 6029.90, 5,6.85>
<1362.54, 5705.12, 1,5.73>
<1824.06, 5778.66, 7,9.58>
<3434.70, 5780.30, 4,4.68>
<1152.82, 5860.60, 7,7.62>
<1259.00, 5929.18, 5,3.00>
<3407.66, 5785.40, 7,6.85>
<3606.86, 5822.64, 3,3.35>
<872.69, 5799.40, 6,5.66>
<371.82, 5665.48, 5,7.41>
<1516.53, 5896.12, 3,5.66>
<2803.09, 6021.96, 1,3.28>
<2238.96, 5815.96, 5,5.45>
<4333.17, 5823.62, 4,8.53>
<1373.19, 5840.76, 5,9.72>
<3196.91, 5888.28, 1,5.73>
<4205.73, 6064.94, 3,3.63>
<1545.73, 5946.48, 8,6.57>
<2793.29, 5764.04, 7,5.17>
<4461.16, 5781.30, 6,7.97>
<4308.76, 5946.44, 1,6.78>
<4507.27, 5927.88, 1,5.24>
<1010.00, 5959.76, 4,8.60>
<2071.88, 5894.18, 3,4.61>
<2648.00, 5858.08, 5,7.90>
<2845.45, 5867.14, 8,5.38>
<3604.17, 5726.16, 6,9.86>
<2993.98, 5904.54, 3,4.05>
<3681.19, 5890.32, 1,9.09>
<421.94, 5978.48, 3,6.15>
<4294.44, 5943.20, 4,4.12>
<1863.63, 5939.70, 7,9.16>
<1586.21, 5931.44, 2,4.05>
<2935.99, 5920.42, 1,8.60>
<3098.73, 5639.66, 6,7.69>
<3253.26, 5748.22, 8,9.79>
<1014.06, 5857.00, 7,8.25>
<5104.80, 5910.58, 8,8.81>
<2801.90, 5952.50, 7,7.97>
<4499.53, 5850.94, 3,5.03>
<1312.57, 5941.76, 3,6.43>
<3998.81, 5968.76, 4,6.50>
<1243.80, 5919.68, 1,3.35>
<839.70, 5949.26, 8,5.31>
<3740.63, 5879.10, 4,7.48>
<2490.44, 5953.58, 2,5.03>
<846.13, 5824.02, 8,4.05>
<2003.09, 5880.02, 8,3.63>
<4244.34, 5907.70, 8,7.20>
<1431.78, 5982.12, 7,5.03>
<4487.14, 5878.40, 3,6.15>
<2994.47, 5926.64, 2,3.07>
<2473.72, 5936.26, 5,7.20>
<1678.65, 5712.48, 6,8.53>
<3425.10, 5986.48, 5,6.29>
<3866.72, 5841.42, 7,4.75>
<2926.49, 5832.84, 3,8.25>
<3652.53, 6017.52, 6,9.79>
<4679.60, 5914.40, 3,6.22>
<428.46, 5902.76, 3,4.75>
<2418.82, 6006.08, 3,7.27>
<4019.71, 5926.84, 7,9.65>
<3056.32, 5894.36, 8,4.61>
<3368.96, 6023.12, 1,7.06>
<2731.41, 5854.56, 5,6.50>
<4895.10, 5882.84, 3,7.41>
<228.00, 5938.34, 5,4.26>
<2368.42, 5807.30, 2,7.69>
<2321.46, 5848.70, 7,3.35>
<366.86, 5979.72, 2,3.98>
<2040.96, 5788.72, 8,3.70>
<307.25, 5792.66, 8,6.71>
<4092.30, 5916.74, 7,7.69>
<677.87, 5876.44, 4,4.19>
<3804.18, 5742.94, 1,8.95>
<4096.43, 5709.34, 6,8.60>
<2349.45, 5896.40, 4,6.43>
<4622.24, 5937.62, 7,8.18>
<3624.72, 5798.08, 1,8.81>
<2258.38, 5709.26, 2,7.27>
<1995.29, 5921.00, 7,4.68>
<1714.01, 5821.80, 5,8.60>
<1073.98, 5790.74, 2,9.51>
<1027.15, 5774.22, 7,4.75>
<4047.48, 5872.20, 3,6.43>
<1097.71, 6047.00, 7,6.78>
<4364.18, 6028.64, 8,5.17>
<2042.64, 5900.96, 2,9.72>
<2872.32, 5886.24, 5,7.34>
<1112.37, 5783.42, 3,4.12>
<4433.03, 5844.42, 6,3.63>
<812.67, 5706.88, 6,6.15>
<408.33, 5872.56, 2,4.61>
<4471.00, 5754.74, 6,5.45>
<608.08, 5937.54, 3,6.92>
<1646.35, 5881.88, 8,6.08>
<4655.44, 5700.54, 1,8.11>
<340.53, 5908.38, 4,8.25>
<3000.56, 5811.94, 1,8.32>
<2676.96, 5908.16, 7,7.76>
<2396.01, 5890.00, 4,9.44>
<3002.04, 5777.60, 2,8.95>
<2562.15, 5895.80, 1,5.38>
<1821.12, 6008.98, 3,4.82>
<4292.38, 5862.04, 4,6.29>
<3616.70, 5906.76, 8,9.72>
<2206.64, 5962.80, 3,5.94>
<4925.70, 5905.04, 6,7.69>
<4434.31, 5707.56, 8,3.91>
<534.11, 6009.22, 3,8.25>
<309.07, 5723.98, 6,6.57>
<1994.16, 5865.04, 5,3.14>
<1045.88, 5857.24, 1,9.72>
<4537.77, 5803.98, 3,6.22>
<2053.67, 5970.34, 4,5.10>
<3644.58, 5937.14, 5,6.43>
<4434.84, 5907.28, 1,5.80>
<3624.72, 5844.38, 4,9.86>
<4454.36, 5835.36, 6,4.40>
<4389.57, 5853.50, 8,4.68>
<3371.83, 5917.06, 6,7.90>
<2180.74, 5902.10, 4,8.32>
<2919.66, 5698.18, 8,7.34>
<1001.53, 5977.92, 4,5.03>
<3866.21, 5863.60, 2,3.07>
<3957.73, 5889.52, 6,6.43>];

Activities= {
<1, 1, 0.08, 360.00, 391.20>,
<1, 2, 0.00, 340.00, 377.20>,
<1, 3, 0.01, 370.00, 385.00>,
<1, 4, 0.06, 272.00, 359.04>,
<1, 5, 0.10, 284.00, 373.32>,
<1, 6, 0.03, 342.00, 365.20>,
<1, 7, 0.03, 334.00, 384.82>,
<1, 8, 0.13, 350.00, 384.00>,
<1, 9, 0.02, 374.00, 386.22>,
<1, 10, 0.05, 298.00, 371.44>,
<1, 11, 0.09, 390.00, 396.10>,
<1, 12, 0.11, 258.00, 360.24>,
<1, 13, 0.12, 282.00, 356.34>,
<1, 14, 0.07, 270.00, 329.80>,
<1, 15, 0.10, 246.00, 355.34>,
<1, 16, 0.01, 262.00, 350.32>,
<2, 1, 0.18, 374.00, 387.78>,
<2, 2, 0.08, 360.00, 389.20>,
<2, 3, 0.05, 312.00, 370.96>,
<2, 4, 0.06, 326.00, 359.30>,
<2, 5, 0.01, 316.00, 349.60>,
<2, 6, 0.06, 268.00, 357.76>,
<2, 7, 0.06, 316.00, 382.36>,
<2, 8, 0.04, 380.00, 390.00>,
<2, 9, 0.00, 270.00, 363.60>,
<2, 10, 0.04, 292.00, 335.20>,
<2, 11, 0.03, 294.00, 356.54>,
<2, 12, 0.05, 368.00, 380.80>,
<2, 13, 0.07, 384.00, 390.56>,
<2, 14, 0.08, 378.00, 386.80>,
<2, 15, 0.04, 318.00, 367.20>,
<2, 16, 0.14, 366.00, 380.28>,
<3, 1, 0.02, 388.00, 394.24>,
<3, 2, 0.03, 294.00, 370.32>,
<3, 3, 0.05, 286.00, 349.84>,
<3, 4, 0.05, 366.00, 388.44>,
<3, 5, 0.12, 290.00, 350.50>,
<3, 6, 0.12, 310.00, 370.30>,
<3, 7, 0.10, 256.00, 345.28>,
<3, 8, 0.01, 360.00, 388.40>,
<3, 9, 0.06, 248.00, 310.32>,
<3, 10, 0.11, 388.00, 395.08>,
<3, 11, 0.03, 296.00, 358.40>,
<3, 12, 0.04, 332.00, 376.88>,
<3, 13, 0.05, 242.00, 358.92>,
<3, 14, 0.08, 362.00, 377.58>,
<3, 15, 0.11, 350.00, 380.00>,
<3, 16, 0.00, 344.00, 376.48>,
<4, 1, 0.02, 318.00, 354.90>,
<4, 2, 0.07, 332.00, 368.04>,
<4, 3, 0.10, 272.00, 327.04>,
<4, 4, 0.02, 292.00, 347.08>,
<4, 5, 0.09, 320.00, 370.40>,
<4, 6, 0.09, 250.00, 364.00>,
<4, 7, 0.08, 352.00, 375.04>,
<4, 8, 0.03, 352.00, 371.20>,
<4, 9, 0.09, 316.00, 349.60>,
<4, 10, 0.06, 346.00, 382.72>,
<4, 11, 0.05, 366.00, 381.64>,
<4, 12, 0.10, 338.00, 386.98>,
<4, 13, 0.02, 350.00, 387.50>,
<4, 14, 0.06, 304.00, 354.88>,
<4, 15, 0.03, 282.00, 343.36>,
<4, 16, 0.08, 250.00, 347.50>,
<5, 1, 0.01, 398.00, 399.42>,
<5, 2, 0.08, 266.00, 370.52>,
<5, 3, 0.09, 320.00, 380.00>,
<5, 4, 0.03, 312.00, 369.20>,
<5, 5, 0.10, 300.00, 373.00>,
<5, 6, 0.07, 386.00, 397.06>,
<5, 7, 0.01, 312.00, 374.48>,
<5, 8, 0.00, 308.00, 380.68>,
<5, 9, 0.10, 300.00, 375.00>,
<5, 10, 0.08, 308.00, 372.40>,
<5, 11, 0.02, 370.00, 387.10>,
<5, 12, 0.10, 390.00, 394.10>,
<5, 13, 0.08, 310.00, 365.80>,
<5, 14, 0.06, 362.00, 383.28>,
<5, 15, 0.06, 254.00, 366.42>,
<5, 16, 0.09, 392.00, 396.96>,
<6, 1, 0.11, 284.00, 372.16>,
<6, 2, 0.02, 284.00, 330.40>,
<6, 3, 0.07, 348.00, 382.32>,
<6, 4, 0.08, 246.00, 359.96>,
<6, 5, 0.05, 350.00, 388.50>,
<6, 6, 0.07, 398.00, 399.14>,
<6, 7, 0.03, 342.00, 374.48>,
<6, 8, 0.01, 372.00, 388.24>,
<6, 9, 0.01, 268.00, 336.64>,
<6, 10, 0.10, 248.00, 328.56>,
<6, 11, 0.02, 318.00, 351.62>,
<6, 12, 0.10, 392.00, 398.00>,
<6, 13, 0.04, 368.00, 382.72>,
<6, 14, 0.09, 350.00, 377.00>,
<6, 15, 0.11, 364.00, 384.52>,
<6, 16, 0.08, 390.00, 394.60>,
<7, 1, 0.06, 394.00, 397.30>,
<7, 2, 0.08, 372.00, 391.32>,
<7, 3, 0.00, 286.00, 345.28>,
<7, 4, 0.10, 350.00, 379.00>,
<7, 5, 0.02, 386.00, 396.22>,
<7, 6, 0.08, 342.00, 382.02>,
<7, 7, 0.04, 380.00, 389.20>,
<7, 8, 0.09, 350.00, 384.50>,
<7, 9, 0.05, 314.00, 380.22>,
<7, 10, 0.10, 292.00, 356.80>,
<7, 11, 0.04, 288.00, 339.52>,
<7, 12, 0.08, 368.00, 390.40>,
<7, 13, 0.07, 270.00, 333.70>,
<7, 14, 0.09, 396.00, 398.24>,
<7, 15, 0.04, 284.00, 340.84>,
<7, 16, 0.04, 382.00, 392.62>,
<8, 1, 0.02, 246.00, 359.96>,
<8, 2, 0.07, 312.00, 363.04>,
<8, 3, 0.11, 356.00, 376.68>,
<8, 4, 0.06, 338.00, 367.14>,
<8, 5, 0.05, 372.00, 388.52>,
<8, 6, 0.04, 256.00, 319.36>,
<8, 7, 0.01, 308.00, 360.44>,
<8, 8, 0.02, 330.00, 363.60>,
<8, 9, 0.10, 244.00, 362.56>,
<8, 10, 0.08, 270.00, 331.10>,
<8, 11, 0.09, 268.00, 351.16>,
<8, 12, 0.09, 364.00, 384.88>,
<8, 13, 0.01, 396.00, 398.00>,
<8, 14, 0.08, 348.00, 374.52>,
<8, 15, 0.12, 298.00, 347.98>,
<8, 16, 0.05, 354.00, 382.98>,
<9, 1, 0.02, 308.00, 361.36>,
<9, 2, 0.02, 328.00, 368.32>,
<9, 3, 0.07, 398.00, 399.26>,
<9, 4, 0.12, 302.00, 351.00>,
<9, 5, 0.08, 336.00, 384.64>,
<9, 6, 0.06, 312.00, 347.20>,
<9, 7, 0.14, 278.00, 371.94>,
<9, 8, 0.02, 242.00, 360.50>,
<9, 9, 0.07, 346.00, 374.08>,
<9, 10, 0.07, 296.00, 360.48>,
<9, 11, 0.08, 314.00, 368.18>,
<9, 12, 0.10, 290.00, 358.20>,
<9, 13, 0.05, 276.00, 325.60>,
<9, 14, 0.02, 320.00, 369.60>,
<9, 15, 0.05, 262.00, 369.64>,
<9, 16, 0.05, 386.00, 392.02>,
<10, 1, 0.08, 272.00, 368.00>,
<10, 2, 0.04, 254.00, 348.90>,
<10, 3, 0.08, 252.00, 327.48>,
<10, 4, 0.00, 312.00, 374.48>,
<10, 5, 0.06, 314.00, 371.62>,
<10, 6, 0.07, 300.00, 357.00>,
<10, 7, 0.03, 362.00, 378.34>,
<10, 8, 0.10, 322.00, 361.00>,
<10, 9, 0.07, 314.00, 375.06>,
<10, 10, 0.05, 272.00, 341.12>,
<10, 11, 0.07, 290.00, 353.80>,
<10, 12, 0.10, 338.00, 364.66>,
<10, 13, 0.09, 364.00, 382.00>,
<10, 14, 0.06, 278.00, 342.66>,
<10, 15, 0.01, 336.00, 361.60>,
<10, 16, 0.09, 324.00, 367.32>,
<11, 1, 0.06, 392.00, 396.48>,
<11, 2, 0.08, 382.00, 394.78>,
<11, 3, 0.04, 250.00, 328.00>,
<11, 4, 0.11, 262.00, 342.04>,
<11, 5, 0.00, 302.00, 362.76>,
<11, 6, 0.01, 350.00, 387.50>,
<11, 7, 0.09, 394.00, 397.72>,
<11, 8, 0.09, 266.00, 338.36>,
<11, 9, 0.09, 380.00, 395.40>,
<11, 10, 0.10, 282.00, 374.04>,
<11, 11, 0.08, 340.00, 374.20>,
<11, 12, 0.13, 294.00, 360.78>,
<11, 13, 0.01, 314.00, 355.28>,
<11, 14, 0.01, 310.00, 369.40>,
<11, 15, 0.00, 336.00, 371.20>,
<11, 16, 0.11, 362.00, 383.28>,
<12, 1, 0.06, 370.00, 387.40>,
<12, 2, 0.03, 392.00, 396.72>,
<12, 3, 0.07, 370.00, 382.90>,
<12, 4, 0.10, 346.00, 374.08>,
<12, 5, 0.07, 290.00, 335.10>,
<12, 6, 0.07, 370.00, 393.10>,
<12, 7, 0.02, 340.00, 373.00>,
<12, 8, 0.02, 278.00, 354.86>,
<12, 9, 0.09, 308.00, 349.40>,
<12, 10, 0.05, 368.00, 384.64>,
<12, 11, 0.06, 254.00, 331.38>,
<12, 12, 0.07, 292.00, 356.80>,
<12, 13, 0.11, 362.00, 384.80>,
<12, 14, 0.03, 258.00, 324.74>,
<12, 15, 0.08, 366.00, 385.72>,
<12, 16, 0.06, 308.00, 346.64>,
<13, 1, 0.14, 276.00, 344.20>,
<13, 2, 0.14, 272.00, 330.88>,
<13, 3, 0.09, 372.00, 392.16>,
<13, 4, 0.11, 310.00, 359.50>,
<13, 5, 0.04, 348.00, 384.40>,
<13, 6, 0.08, 260.00, 370.60>,
<13, 7, 0.02, 372.00, 390.76>,
<13, 8, 0.02, 270.00, 322.00>,
<13, 9, 0.09, 270.00, 337.60>,
<13, 10, 0.01, 342.00, 365.78>,
<13, 11, 0.02, 306.00, 351.12>,
<13, 12, 0.17, 368.00, 387.20>,
<13, 13, 0.02, 262.00, 336.52>,
<13, 14, 0.01, 252.00, 365.96>,
<13, 15, 0.00, 272.00, 351.36>,
<13, 16, 0.05, 284.00, 346.64>,
<14, 1, 0.03, 378.00, 393.40>,
<14, 2, 0.01, 278.00, 343.88>,
<14, 3, 0.04, 310.00, 371.20>,
<14, 4, 0.11, 276.00, 328.08>,
<14, 5, 0.15, 350.00, 384.50>,
<14, 6, 0.01, 362.00, 384.80>,
<14, 7, 0.03, 248.00, 357.44>,
<14, 8, 0.03, 300.00, 348.00>,
<14, 9, 0.13, 316.00, 367.24>,
<14, 10, 0.11, 294.00, 348.06>,
<14, 11, 0.01, 302.00, 359.82>,
<14, 12, 0.05, 266.00, 338.36>,
<14, 13, 0.09, 328.00, 370.48>,
<14, 14, 0.06, 384.00, 394.40>,
<14, 15, 0.10, 354.00, 386.20>,
<14, 16, 0.05, 396.00, 398.92>,
<15, 1, 0.01, 334.00, 382.18>,
<15, 2, 0.00, 318.00, 360.64>,
<15, 3, 0.04, 250.00, 340.00>,
<15, 4, 0.04, 242.00, 319.42>,
<15, 5, 0.05, 292.00, 352.48>,
<15, 6, 0.03, 328.00, 365.44>,
<15, 7, 0.02, 342.00, 369.26>,
<15, 8, 0.12, 328.00, 377.68>,
<15, 9, 0.10, 348.00, 375.56>,
<15, 10, 0.07, 354.00, 389.88>,
<15, 11, 0.12, 260.00, 317.40>,
<15, 12, 0.08, 340.00, 375.40>,
<15, 13, 0.04, 390.00, 396.30>,
<15, 14, 0.11, 390.00, 396.50>,
<15, 15, 0.11, 304.00, 352.00>,
<15, 16, 0.06, 398.00, 399.06>,
<16, 1, 0.05, 280.00, 371.20>,
<16, 2, 0.05, 358.00, 381.52>,
<16, 3, 0.14, 294.00, 357.60>,
<16, 4, 0.12, 338.00, 375.20>,
<16, 5, 0.02, 262.00, 342.04>,
<16, 6, 0.03, 272.00, 357.76>,
<16, 7, 0.01, 256.00, 315.04>,
<16, 8, 0.08, 254.00, 332.84>,
<16, 9, 0.09, 260.00, 334.20>,
<16, 10, 0.02, 298.00, 343.90>,
<16, 11, 0.12, 372.00, 384.32>,
<16, 12, 0.08, 272.00, 333.44>,
<16, 13, 0.07, 356.00, 376.68>,
<16, 14, 0.01, 388.00, 396.16>,
<16, 15, 0.04, 298.00, 341.86>,
<16, 16, 0.08, 274.00, 328.18>,
<17, 1, 0.09, 242.00, 365.24>,
<17, 2, 0.08, 334.00, 382.84>,
<17, 3, 0.10, 362.00, 377.58>,
<17, 4, 0.09, 362.00, 377.96>,
<17, 5, 0.07, 360.00, 387.20>,
<17, 6, 0.01, 366.00, 385.04>,
<17, 7, 0.01, 248.00, 308.80>,
<17, 8, 0.02, 280.00, 353.20>,
<17, 9, 0.10, 262.00, 347.56>,
<17, 10, 0.06, 336.00, 373.12>,
<17, 11, 0.05, 264.00, 353.76>,
<17, 12, 0.12, 376.00, 388.00>,
<17, 13, 0.10, 300.00, 352.00>,
<17, 14, 0.01, 280.00, 343.60>,
<17, 15, 0.02, 346.00, 382.72>,
<17, 16, 0.07, 244.00, 334.48>,
<18, 1, 0.10, 288.00, 332.80>,
<18, 2, 0.08, 300.00, 354.00>,
<18, 3, 0.01, 318.00, 377.86>,
<18, 4, 0.07, 388.00, 396.40>,
<18, 5, 0.06, 392.00, 395.84>,
<18, 6, 0.01, 386.00, 391.88>,
<18, 7, 0.08, 296.00, 364.64>,
<18, 8, 0.07, 382.00, 395.14>,
<18, 9, 0.07, 370.00, 390.70>,
<18, 10, 0.07, 246.00, 318.38>,
<18, 11, 0.07, 304.00, 347.20>,
<18, 12, 0.08, 296.00, 353.20>,
<18, 13, 0.04, 366.00, 387.76>,
<18, 14, 0.05, 292.00, 355.72>,
<18, 15, 0.06, 314.00, 375.06>,
<18, 16, 0.07, 272.00, 347.52>,
<19, 1, 0.09, 242.00, 324.16>,
<19, 2, 0.05, 350.00, 385.00>,
<19, 3, 0.09, 338.00, 382.64>,
<19, 4, 0.06, 336.00, 371.84>,
<19, 5, 0.06, 370.00, 393.40>,
<19, 6, 0.09, 250.00, 365.50>,
<19, 7, 0.00, 372.00, 385.44>,
<19, 8, 0.11, 244.00, 334.48>,
<19, 9, 0.10, 364.00, 379.12>,
<19, 10, 0.06, 288.00, 340.64>,
<19, 11, 0.00, 384.00, 394.24>,
<19, 12, 0.11, 240.00, 305.60>,
<19, 13, 0.00, 384.00, 394.88>,
<19, 14, 0.04, 274.00, 357.16>,
<19, 15, 0.09, 374.00, 393.76>,
<19, 16, 0.05, 268.00, 360.40>,
<20, 1, 0.03, 370.00, 384.70>,
<20, 2, 0.04, 374.00, 391.68>,
<20, 3, 0.08, 264.00, 330.64>,
<20, 4, 0.04, 294.00, 372.44>,
<20, 5, 0.01, 286.00, 365.80>,
<20, 6, 0.08, 386.00, 394.26>,
<20, 7, 0.06, 320.00, 356.00>,
<20, 8, 0.05, 242.00, 321.00>,
<20, 9, 0.07, 342.00, 375.64>,
<20, 10, 0.11, 396.00, 398.72>,
<20, 11, 0.08, 314.00, 349.26>,
<20, 12, 0.08, 294.00, 345.94>,
<20, 13, 0.07, 398.00, 399.06>,
<20, 14, 0.06, 368.00, 381.44>,
<20, 15, 0.09, 254.00, 328.46>,
<20, 16, 0.05, 346.00, 381.10>,
<21, 1, 0.02, 270.00, 355.80>,
<21, 2, 0.02, 298.00, 346.96>,
<21, 3, 0.05, 368.00, 381.44>,
<21, 4, 0.01, 328.00, 374.80>,
<21, 5, 0.02, 242.00, 362.08>,
<21, 6, 0.14, 250.00, 325.00>,
<21, 7, 0.07, 262.00, 368.26>,
<21, 8, 0.02, 268.00, 359.08>,
<21, 9, 0.13, 336.00, 373.12>,
<21, 10, 0.04, 374.00, 387.26>,
<21, 11, 0.14, 252.00, 312.68>,
<21, 12, 0.04, 278.00, 352.42>,
<21, 13, 0.08, 258.00, 334.68>,
<21, 14, 0.08, 288.00, 341.76>,
<21, 15, 0.09, 330.00, 368.50>,
<21, 16, 0.05, 314.00, 363.88>,
<22, 1, 0.07, 308.00, 359.52>,
<22, 2, 0.06, 358.00, 377.32>,
<22, 3, 0.02, 256.00, 333.76>,
<22, 4, 0.07, 372.00, 386.28>,
<22, 5, 0.08, 370.00, 385.00>,
<22, 6, 0.04, 380.00, 391.20>,
<22, 7, 0.09, 294.00, 348.06>,
<22, 8, 0.07, 336.00, 362.24>,
<22, 9, 0.09, 274.00, 344.56>,
<22, 10, 0.09, 364.00, 392.44>,
<22, 11, 0.01, 330.00, 371.30>,
<22, 12, 0.01, 284.00, 352.44>,
<22, 13, 0.09, 282.00, 345.72>,
<22, 14, 0.09, 300.00, 369.00>,
<22, 15, 0.06, 384.00, 393.12>,
<22, 16, 0.06, 356.00, 375.36>,
<23, 1, 0.05, 254.00, 350.36>,
<23, 2, 0.06, 338.00, 375.82>,
<23, 3, 0.05, 330.00, 365.70>,
<23, 4, 0.09, 276.00, 360.32>,
<23, 5, 0.14, 302.00, 368.64>,
<23, 6, 0.11, 394.00, 398.68>,
<23, 7, 0.02, 382.00, 393.34>,
<23, 8, 0.04, 244.00, 348.52>,
<23, 9, 0.06, 346.00, 374.08>,
<23, 10, 0.15, 370.00, 386.50>,
<23, 11, 0.03, 292.00, 361.12>,
<23, 12, 0.06, 344.00, 378.72>,
<23, 13, 0.04, 244.00, 350.08>,
<23, 14, 0.02, 292.00, 340.60>,
<23, 15, 0.05, 282.00, 366.96>,
<23, 16, 0.04, 342.00, 370.42>,
<24, 1, 0.09, 398.00, 399.58>,
<24, 2, 0.02, 364.00, 380.56>,
<24, 3, 0.10, 246.00, 364.58>,
<24, 4, 0.06, 384.00, 392.64>,
<24, 5, 0.05, 252.00, 358.56>,
<24, 6, 0.10, 308.00, 347.56>,
<24, 7, 0.04, 276.00, 340.48>,
<24, 8, 0.08, 378.00, 393.40>,
<24, 9, 0.06, 298.00, 375.52>,
<24, 10, 0.01, 310.00, 365.80>,
<24, 11, 0.04, 262.00, 333.76>,
