

budget= 409600.000000;

nprojects=512;

nareas= 8;

nactivities= 16;

nsynergies= 20;

Areas=[
< 49110.469, 90035.859>
<3036.55, 5933.86, 4,5.52>
<1115.85, 5829.00, 3,4.26>
<3559.57, 5901.38, 1,3.42>
<2210.55, 5809.46, 2,5.52>
<4323.82, 5827.48, 1,6.78>
<2116.03, 5961.26, 8,4.19>
<2316.41, 5760.18, 3,9.86>
<4465.53, 5860.54, 3,5.24>
<2733.30, 5903.08, 6,7.06>
<3746.79, 5784.92, 5,9.23>
<1582.69, 5664.54, 6,4.68>
<4724.72, 5927.94, 2,7.83>
<3980.80, 5850.48, 2,4.82>
<1301.53, 5927.90, 7,5.24>
<3070.87, 5925.96, 6,3.91>
<1140.10, 5870.24, 7,6.50>
<4508.86, 5952.70, 5,4.89>
<979.90, 5845.84, 5,7.62>
<4591.49, 5810.42, 3,6.22>
<3045.50, 5857.26, 2,5.17>
<1976.39, 5931.66, 4,9.30>
<2787.44, 5836.46, 7,5.52>
<1731.84, 5710.62, 4,6.36>
<4518.20, 5878.68, 1,6.85>
<1888.85, 5873.76, 7,8.04>
<3347.80, 5797.34, 4,3.42>
<2087.81, 5912.50, 8,4.82>
<897.89, 5900.66, 8,3.70>
<3599.17, 5930.78, 6,7.69>
<3376.37, 5969.30, 3,4.61>
<4152.06, 5891.08, 1,9.02>
<2205.13, 5811.54, 8,5.31>
<1838.29, 5960.32, 7,9.86>
<1400.96, 5909.88, 1,9.86>
<765.95, 5991.62, 6,3.42>
<1561.73, 5871.50, 6,6.36>
<1056.28, 5824.96, 6,5.45>
<1041.73, 5923.26, 1,9.23>
<3166.76, 5768.00, 5,3.35>
<2520.27, 6134.28, 1,5.94>
<1997.25, 5903.18, 4,5.87>
<374.20, 6012.06, 1,5.03>
<1270.82, 5774.82, 8,8.32>
<3464.66, 5895.66, 7,4.61>
<2513.47, 5987.60, 8,8.67>
<4086.41, 5862.70, 8,8.32>
<3660.80, 5819.42, 8,8.39>
<1332.15, 5867.02, 1,5.59>
<1636.98, 5839.52, 4,7.34>
<472.63, 5975.68, 4,8.04>
<4423.36, 5852.30, 1,7.90>
<2523.30, 5945.74, 2,4.19>
<4565.61, 5856.40, 1,6.99>
<3371.37, 5839.38, 5,5.80>
<3767.98, 5794.18, 3,3.14>
<2562.51, 5841.92, 6,6.01>
<559.98, 5965.62, 5,5.45>
<3671.20, 5841.58, 3,4.05>
<4647.28, 5986.60, 6,3.77>
<3530.87, 5815.42, 3,3.49>
<2444.68, 5894.08, 8,9.30>
<2461.78, 5930.50, 7,4.12>
<1437.87, 5831.50, 5,9.86>
<2310.91, 5897.70, 2,9.58>
<4825.21, 5918.02, 8,5.94>
<2319.28, 5843.82, 6,5.24>
<2104.24, 6036.92, 6,5.73>
<4159.15, 6002.76, 2,4.47>
<2958.87, 5848.44, 4,3.49>
<3576.87, 5841.78, 4,7.34>
<3977.41, 5921.52, 2,6.36>
<1250.66, 5912.02, 4,7.06>
<328.21, 5877.62, 6,5.03>
<658.29, 5931.06, 3,9.58>
<1367.02, 5894.82, 3,4.12>
<2262.13, 5819.76, 3,9.16>
<4240.06, 6057.72, 1,9.30>
<2728.70, 5926.06, 4,8.39>
<3905.07, 6070.54, 4,3.77>
<1564.63, 5840.36, 8,3.00>
<4549.78, 5878.54, 8,9.30>
<3400.62, 5841.32, 2,7.83>
<3191.76, 5904.40, 6,5.38>
<2132.56, 5759.86, 5,5.03>
<564.64, 5858.00, 1,3.21>
<2879.75, 5986.70, 2,6.85>
<1850.47, 5860.10, 6,6.36>
<1534.36, 5815.52, 6,5.38>
<4685.04, 5892.50, 8,6.01>
<4662.50, 6066.76, 7,7.83>
<2460.71, 5863.56, 5,5.45>
<1571.64, 5963.62, 4,7.90>
<4328.43, 5894.96, 4,4.05>
<3361.11, 5902.76, 3,7.55>
<3727.77, 5744.66, 7,4.33>
<1423.18, 5793.94, 1,8.81>
<727.85, 5775.96, 6,6.43>
<1251.89, 5791.56, 2,6.01>
<1487.24, 5926.38, 3,9.58>
<2800.68, 5757.52, 6,5.03>
<4016.63, 5978.02, 6,7.76>
<4369.87, 5837.50, 6,3.07>
<2203.75, 5817.46, 8,6.78>
<3852.39, 5760.94, 4,6.22>
<1545.46, 5860.86, 1,7.76>
<1758.19, 5864.92, 4,3.56>
<1707.25, 5729.40, 4,8.46>
<3337.47, 5905.80, 6,5.24>
<4562.74, 5820.22, 6,4.82>
<4780.66, 5846.94, 5,4.61>
<405.41, 5869.30, 4,3.98>
<3503.88, 5913.18, 7,7.13>
<866.04, 5742.94, 4,3.70>
<2086.47, 5928.82, 1,9.93>
<921.22, 5858.56, 4,5.24>
<2314.76, 5906.62, 1,6.71>
<1219.04, 5977.30, 5,4.19>
<993.18, 5932.54, 7,7.83>
<557.63, 5823.46, 2,5.94>
<3978.96, 5931.38, 1,4.40>
<2533.73, 5961.40, 5,9.16>
<586.15, 5829.78, 6,7.90>
<3142.79, 5963.62, 5,3.49>
<4383.44, 5764.18, 3,4.05>
<1701.57, 5976.38, 7,3.00>
<284.18, 5627.20, 3,8.74>
<1651.43, 5980.62, 7,6.36>
<3998.13, 5941.50, 2,5.10>
<439.44, 5821.32, 6,6.43>
<2573.24, 5885.96, 8,3.98>
<384.89, 5778.00, 5,7.34>
<771.32, 5942.90, 8,5.31>
<2298.34, 5878.80, 3,8.18>
<1853.30, 5962.60, 6,6.78>
<4190.12, 5801.64, 2,8.25>
<3418.46, 5814.82, 7,5.10>
<2751.30, 5948.74, 8,3.21>
<1956.90, 5898.06, 7,8.95>
<1389.76, 5824.92, 1,6.85>
<2413.36, 5800.06, 3,9.65>
<506.16, 5825.28, 4,5.94>
<309.84, 5893.02, 8,4.47>
<2087.78, 5809.04, 1,4.61>
<4584.42, 5740.70, 7,3.00>
<1825.15, 5990.66, 1,9.02>
<4659.05, 5888.14, 8,3.35>
<4781.48, 5833.00, 6,8.95>
<1445.00, 5869.84, 1,5.24>
<1869.87, 5823.16, 6,9.86>
<3432.43, 5893.40, 3,8.53>
<1750.97, 5813.46, 4,7.27>
<2545.16, 5873.98, 5,5.80>
<1876.84, 5837.84, 2,7.34>
<4708.88, 5988.58, 2,8.46>
<3354.01, 5957.56, 3,8.39>
<4192.28, 5913.34, 1,8.32>
<3711.38, 5948.20, 3,6.78>
<583.80, 6066.62, 8,3.63>
<4322.45, 5800.18, 1,6.78>
<2406.37, 5814.70, 2,6.50>
<3087.27, 5748.98, 4,4.89>
<1374.70, 5852.56, 8,9.44>
<4386.62, 5872.72, 3,6.57>
<4579.23, 5775.34, 1,4.68>
<358.05, 5964.14, 7,7.41>
<2433.22, 5879.26, 6,4.54>
<4711.66, 5881.84, 8,4.19>
<2839.55, 5904.78, 3,9.44>
<3788.90, 5810.04, 7,5.73>
<2105.04, 5926.30, 5,3.07>
<909.92, 5975.00, 8,9.65>
<3622.28, 5932.26, 1,5.45>
<1306.43, 5951.24, 5,4.96>
<3069.63, 5756.74, 5,4.89>
<570.62, 5983.14, 7,6.99>
<458.40, 5964.84, 2,4.82>
<2956.84, 5933.38, 5,9.30>
<4954.40, 5808.90, 2,6.36>
<1333.93, 5950.92, 7,6.29>
<376.15, 5869.66, 4,9.30>
<4088.66, 5788.86, 5,5.24>
<904.51, 5844.20, 6,9.30>
<2311.62, 5821.62, 1,4.82>
<4793.96, 5969.46, 8,8.67>
<1646.92, 5873.68, 4,3.28>
<859.81, 5929.64, 3,5.31>
<2358.10, 5786.86, 3,7.27>
<583.72, 5932.80, 7,3.00>
<905.10, 5878.52, 6,7.48>
<1480.64, 5932.52, 7,8.25>
<2734.14, 6096.46, 3,7.34>
<1200.41, 5986.28, 2,6.99>
<3105.84, 5892.20, 6,4.61>
<4344.70, 5729.02, 8,6.15>
<5069.44, 5873.68, 3,5.38>
<1638.18, 5885.68, 8,8.88>
<3212.84, 5954.68, 1,9.93>
<4287.30, 5784.88, 4,4.05>
<4869.81, 6005.08, 2,3.56>
<4293.31, 5897.14, 7,9.58>
<3032.12, 5841.82, 8,5.24>
<2385.45, 5784.60, 4,4.05>
<3385.42, 5846.72, 8,6.29>
<4005.68, 5835.48, 4,5.66>
<3471.05, 6038.70, 6,6.36>
<1817.59, 5720.02, 5,8.88>
<4081.39, 5781.78, 4,7.62>
<2124.30, 5856.76, 3,3.98>
<4631.04, 5936.50, 8,3.14>
<1520.06, 5884.58, 7,3.84>
<1363.90, 5908.40, 6,6.22>
<1123.72, 5819.30, 6,6.78>
<4032.33, 5880.16, 7,4.61>
<1109.44, 5915.76, 5,8.18>
<1181.66, 5861.04, 2,4.61>
<2808.12, 6005.38, 4,9.72>
<3044.22, 5861.78, 7,9.93>
<380.40, 5939.58, 3,6.64>
<2970.13, 5913.78, 4,5.17>
<2493.18, 5890.08, 3,7.27>
<626.64, 5853.98, 7,6.85>
<1926.83, 5935.28, 5,5.87>
<1733.43, 5904.66, 1,9.30>
<1781.43, 5915.58, 5,7.34>
<746.69, 5907.76, 8,4.26>
<4342.24, 5867.66, 1,5.31>
<2575.33, 5950.18, 7,8.25>
<504.94, 5940.40, 5,7.27>
<3181.43, 5941.48, 8,7.27>
<864.30, 5872.20, 1,8.67>
<3258.83, 5914.10, 7,7.13>
<266.19, 5855.32, 1,6.01>
<4517.33, 6058.84, 1,9.51>
<2206.54, 5992.42, 3,6.92>
<828.21, 5968.86, 5,9.23>
<3757.86, 5763.90, 8,6.92>
<4396.20, 5929.64, 3,3.98>
<2495.71, 5895.76, 7,4.19>
<4013.33, 5960.36, 4,3.63>
<4295.38, 5824.80, 1,3.07>
<2566.97, 5982.10, 4,7.06>
<4401.33, 5822.62, 4,6.08>
<889.28, 5862.16, 1,8.11>
<1308.27, 6015.58, 5,8.81>
<4410.62, 5685.60, 2,9.79>
<3280.59, 5802.94, 8,4.61>
<3207.07, 5797.78, 8,9.86>
<3991.53, 5868.88, 6,7.69>
<2601.17, 5890.12, 8,7.62>
<2966.94, 5632.08, 5,7.76>
<2788.49, 5867.78, 2,6.15>
<380.81, 5957.64, 6,6.64>
<4656.17, 5902.88, 3,8.39>
<3278.00, 5987.16, 8,7.76>
<1030.50, 5834.34, 3,3.42>
<2711.10, 5863.72, 6,7.62>
<3837.94, 5830.90, 4,3.49>
<1408.00, 5845.92, 7,3.14>
<2293.22, 6001.10, 3,4.33>
<3948.37, 5745.86, 1,4.33>
<4180.07, 5808.44, 1,3.42>
<4865.33, 5994.38, 5,8.11>
<2121.54, 5859.56, 6,7.62>
<4665.64, 5950.80, 1,6.36>
<636.06, 5955.62, 4,7.69>
<3172.69, 5842.12, 4,5.80>
<2462.33, 5882.84, 1,6.08>
<2095.62, 5784.50, 7,8.32>
<1535.82, 5880.68, 4,4.33>
<1815.25, 5971.40, 8,7.20>
<1624.23, 6015.26, 4,4.19>
<1374.26, 6080.84, 7,9.51>
<4267.02, 5909.66, 8,9.16>
<2079.54, 5851.64, 3,3.56>
<2006.15, 5820.74, 6,8.95>
<3852.08, 5974.52, 3,8.32>
<2352.36, 5994.18, 4,8.25>
<1883.42, 6007.56, 3,9.72>
<3767.05, 5968.68, 6,9.51>
<3093.14, 5920.50, 3,4.75>
<2584.62, 5849.80, 6,7.55>
<651.91, 5820.04, 4,8.39>
<2823.20, 5878.16, 8,4.05>
<4261.56, 5765.24, 1,8.88>
<653.93, 5819.76, 8,6.43>
<4375.32, 5863.76, 6,3.77>
<1331.70, 5884.40, 6,4.61>
<4011.45, 5879.24, 7,9.58>
<4911.83, 5896.98, 4,3.28>
<2918.15, 5896.96, 4,4.61>
<4429.95, 5957.04, 5,8.81>
<864.72, 5737.00, 3,5.24>
<1728.88, 5810.04, 2,3.07>
<3523.17, 5843.68, 1,3.21>
<2235.76, 5909.24, 4,8.46>
<2745.44, 5782.32, 7,7.20>
<2369.75, 5738.38, 2,6.50>
<4326.73, 6027.12, 1,3.35>
<4130.14, 5841.84, 5,6.01>
<1487.77, 5755.94, 1,9.93>
<288.65, 5891.88, 3,5.66>
<4071.63, 5797.68, 4,7.41>
<2296.77, 5770.94, 8,7.97>
<1909.98, 5837.86, 8,8.32>
<3747.75, 5945.56, 6,3.84>
<2986.90, 5906.80, 6,4.12>
<1607.26, 6028.44, 2,6.64>
<1530.76, 5911.32, 7,6.99>
<3611.84, 5882.50, 4,8.67>
<4161.94, 6012.42, 8,3.28>
<2361.19, 5844.32, 3,9.51>
<3757.67, 5762.94, 3,3.49>
<228.00, 5813.00, 1,6.78>
<4314.98, 5927.58, 2,7.27>
<3433.49, 5899.26, 3,6.78>
<2612.13, 5867.96, 7,5.87>
<3417.25, 5726.84, 1,4.89>
<4755.18, 5938.40, 1,6.99>
<3876.02, 5911.92, 4,3.98>
<1999.41, 5867.96, 5,4.75>
<4279.58, 5899.26, 5,5.59>
<2910.44, 5851.30, 8,4.82>
<3945.59, 5808.42, 1,9.51>
<2193.84, 5835.76, 5,9.93>
<2256.20, 5917.24, 4,6.36>
<3066.75, 5884.66, 4,5.66>
<3877.36, 5928.16, 7,4.40>
<4753.29, 6036.22, 5,9.16>
<4333.40, 5903.04, 6,3.70>
<2399.05, 5945.72, 5,8.25>
<1971.44, 5867.50, 3,3.98>
<3852.48, 5801.76, 1,7.20>
<1272.64, 5905.30, 6,4.75>
<895.95, 5820.38, 7,5.73>
<742.02, 5747.84, 5,6.78>
<652.57, 5841.46, 6,7.83>
<279.94, 5892.32, 4,6.99>
<4060.38, 5913.04, 5,5.59>
<621.20, 5803.20, 4,8.81>
<3070.52, 5861.10, 8,5.03>
<1291.55, 5721.92, 2,9.44>
<2862.30, 5815.50, 3,4.68>
<1416.88, 5750.14, 4,7.55>
<458.02, 5740.76, 4,5.94>
<3220.27, 5784.58, 1,3.98>
<3310.14, 5798.66, 8,9.37>
<1238.80, 5805.34, 3,5.59>
<2019.56, 5805.70, 3,7.83>
<2839.80, 5757.84, 7,8.04>
<5053.32, 5910.24, 3,3.35>
<4043.09, 5924.48, 4,8.32>
<2667.62, 5845.08, 4,4.61>
<1894.95, 5890.48, 7,4.54>
<3314.63, 5881.74, 2,5.45>
<2683.79, 5877.24, 4,3.07>
<3889.15, 5887.52, 3,9.16>
<286.22, 6018.16, 4,8.95>
<1282.02, 5915.50, 8,7.27>
<3212.32, 5851.12, 8,5.03>
<2263.09, 5916.86, 3,8.46>
<1947.76, 5940.90, 7,8.04>
<4183.70, 5938.16, 2,4.61>
<1258.25, 5780.86, 1,8.39>
<3428.43, 5991.84, 8,4.68>
<1992.72, 5995.52, 5,6.92>
<1803.82, 5904.82, 2,8.60>
<4234.27, 5956.24, 7,3.56>
<2701.50, 5961.08, 1,4.19>
<1766.56, 5817.78, 7,7.76>
<2600.92, 5832.64, 3,9.16>
<2726.47, 5794.92, 4,7.83>
<4453.29, 5842.68, 2,7.62>
<1537.84, 5838.58, 7,9.51>
<727.19, 5940.28, 3,6.99>
<2436.75, 5943.80, 5,8.74>
<3529.91, 5969.78, 3,4.19>
<2418.09, 5973.56, 4,7.20>
<640.92, 5681.42, 7,7.69>
<1526.46, 5917.46, 4,5.52>
<2152.04, 6056.84, 1,5.73>
<959.16, 5910.72, 7,4.75>
<450.81, 5954.08, 5,8.32>
<1679.44, 6046.68, 5,8.25>
<3082.76, 5813.58, 8,4.12>
<467.73, 5776.26, 8,9.86>
<855.56, 5817.08, 5,7.48>
<4433.64, 5752.26, 2,9.02>
<2135.88, 5989.76, 5,8.18>
<3397.79, 5932.44, 2,3.63>
<3227.68, 5797.48, 6,6.78>
<2530.60, 5993.28, 6,4.54>
<3052.05, 5690.86, 7,9.79>
<702.27, 5881.98, 2,7.48>
<3076.59, 5860.30, 4,8.04>
<292.37, 5913.46, 8,7.20>
<580.26, 5840.78, 5,9.79>
<1085.66, 5626.42, 7,5.10>
<3069.75, 5969.32, 4,4.26>
<3528.05, 6006.10, 4,4.33>
<2087.89, 6035.66, 6,6.64>
<1661.08, 5968.94, 6,6.08>
<3602.08, 5980.38, 6,5.52>
<4316.30, 5941.74, 7,9.86>
<2492.65, 6001.42, 6,7.27>
<657.99, 5972.48, 3,9.79>
<4170.59, 5911.44, 4,6.50>
<1087.67, 5616.54, 4,9.09>
<228.78, 6044.34, 2,6.78>
<621.11, 5870.98, 6,7.48>
<558.17, 5867.18, 3,6.85>
<4096.13, 5728.94, 1,9.23>
<1346.05, 5932.90, 7,7.27>
<449.36, 5963.54, 8,5.10>
<339.14, 5659.64, 2,5.03>
<2121.94, 5907.32, 1,4.26>];

Activities= {
<1, 1, 0.03, 392.00, 396.00>,
<1, 2, 0.15, 350.00, 378.50>,
<1, 3, 0.04, 360.00, 384.00>,
<1, 4, 0.04, 350.00, 370.00>,
<1, 5, 0.08, 376.00, 389.44>,
<1, 6, 0.15, 286.00, 343.00>,
<1, 7, 0.05, 266.00, 351.76>,
<1, 8, 0.10, 340.00, 372.40>,
<1, 9, 0.09, 352.00, 381.28>,
<1, 10, 0.03, 396.00, 398.12>,
<1, 11, 0.02, 370.00, 393.40>,
<1, 12, 0.08, 380.00, 395.00>,
<1, 13, 0.05, 344.00, 366.40>,
<1, 14, 0.01, 262.00, 355.84>,
<1, 15, 0.03, 330.00, 367.80>,
<1, 16, 0.05, 360.00, 384.00>,
<2, 1, 0.06, 376.00, 393.04>,
<2, 2, 0.04, 242.00, 313.10>,
<2, 3, 0.09, 332.00, 366.00>,
<2, 4, 0.09, 282.00, 332.74>,
<2, 5, 0.04, 364.00, 379.12>,
<2, 6, 0.07, 276.00, 342.96>,
<2, 7, 0.12, 282.00, 349.26>,
<2, 8, 0.03, 348.00, 386.48>,
<2, 9, 0.10, 370.00, 385.60>,
<2, 10, 0.09, 354.00, 374.24>,
<2, 11, 0.09, 348.00, 375.56>,
<2, 12, 0.01, 272.00, 369.28>,
<2, 13, 0.08, 316.00, 370.60>,
<2, 14, 0.07, 382.00, 394.06>,
<2, 15, 0.01, 248.00, 354.40>,
<2, 16, 0.00, 352.00, 378.40>,
<3, 1, 0.04, 360.00, 377.60>,
<3, 2, 0.02, 342.00, 369.26>,
<3, 3, 0.07, 324.00, 365.80>,
<3, 4, 0.02, 250.00, 314.50>,
<3, 5, 0.02, 264.00, 353.76>,
<3, 6, 0.08, 380.00, 390.00>,
<3, 7, 0.02, 280.00, 366.40>,
<3, 8, 0.00, 292.00, 342.76>,
<3, 9, 0.13, 246.00, 366.12>,
<3, 10, 0.08, 330.00, 385.30>,
<3, 11, 0.06, 268.00, 356.44>,
<3, 12, 0.11, 382.00, 390.10>,
<3, 13, 0.07, 384.00, 392.16>,
<3, 14, 0.01, 282.00, 333.92>,
<3, 15, 0.14, 378.00, 395.38>,
<3, 16, 0.13, 396.00, 398.56>,
<4, 1, 0.09, 254.00, 340.14>,
<4, 2, 0.09, 356.00, 374.48>,
<4, 3, 0.09, 266.00, 319.60>,
<4, 4, 0.05, 390.00, 395.80>,
<4, 5, 0.08, 384.00, 395.84>,
<4, 6, 0.00, 296.00, 338.64>,
<4, 7, 0.08, 272.00, 325.76>,
<4, 8, 0.09, 310.00, 371.20>,
<4, 9, 0.07, 398.00, 399.56>,
<4, 10, 0.06, 304.00, 359.68>,
<4, 11, 0.04, 278.00, 356.08>,
<4, 12, 0.08, 388.00, 396.28>,
<4, 13, 0.08, 368.00, 392.00>,
<4, 14, 0.02, 312.00, 370.08>,
<4, 15, 0.02, 280.00, 338.80>,
<4, 16, 0.06, 298.00, 368.38>,
<5, 1, 0.13, 382.00, 391.36>,
<5, 2, 0.06, 354.00, 372.86>,
<5, 3, 0.04, 320.00, 352.00>,
<5, 4, 0.05, 278.00, 374.38>,
<5, 5, 0.01, 246.00, 316.84>,
<5, 6, 0.00, 326.00, 380.02>,
<5, 7, 0.13, 306.00, 377.44>,
<5, 8, 0.00, 354.00, 382.52>,
<5, 9, 0.02, 308.00, 351.24>,
<5, 10, 0.04, 336.00, 378.88>,
<5, 11, 0.10, 360.00, 377.60>,
<5, 12, 0.00, 246.00, 356.88>,
<5, 13, 0.08, 300.00, 347.00>,
<5, 14, 0.14, 304.00, 375.04>,
<5, 15, 0.06, 300.00, 341.00>,
<5, 16, 0.13, 366.00, 390.14>,
<6, 1, 0.08, 266.00, 370.52>,
<6, 2, 0.04, 318.00, 373.76>,
<6, 3, 0.06, 278.00, 328.02>,
<6, 4, 0.06, 382.00, 394.42>,
<6, 5, 0.12, 268.00, 327.40>,
<6, 6, 0.05, 366.00, 380.28>,
<6, 7, 0.06, 242.00, 352.60>,
<6, 8, 0.11, 384.00, 393.28>,
<6, 9, 0.10, 354.00, 378.38>,
<6, 10, 0.10, 242.00, 313.10>,
<6, 11, 0.07, 316.00, 373.12>,
<6, 12, 0.05, 354.00, 386.20>,
<6, 13, 0.04, 374.00, 391.68>,
<6, 14, 0.02, 364.00, 379.84>,
<6, 15, 0.04, 374.00, 387.52>,
<6, 16, 0.01, 366.00, 384.02>,
<7, 1, 0.11, 320.00, 367.20>,
<7, 2, 0.07, 304.00, 344.32>,
<7, 3, 0.01, 366.00, 386.40>,
<7, 4, 0.10, 328.00, 376.96>,
<7, 5, 0.04, 380.00, 393.00>,
<7, 6, 0.01, 322.00, 360.22>,
<7, 7, 0.11, 360.00, 376.80>,
<7, 8, 0.09, 292.00, 336.28>,
<7, 9, 0.05, 346.00, 371.38>,
<7, 10, 0.08, 338.00, 369.00>,
<7, 11, 0.04, 284.00, 338.52>,
<7, 12, 0.07, 374.00, 388.82>,
<7, 13, 0.07, 324.00, 355.92>,
<7, 14, 0.09, 246.00, 336.86>,
<7, 15, 0.05, 266.00, 334.34>,
<7, 16, 0.01, 330.00, 362.20>,
<8, 1, 0.10, 286.00, 347.56>,
<8, 2, 0.13, 396.00, 397.68>,
<8, 3, 0.07, 298.00, 356.14>,
<8, 4, 0.00, 310.00, 366.70>,
<8, 5, 0.05, 276.00, 362.80>,
<8, 6, 0.06, 346.00, 369.76>,
<8, 7, 0.11, 328.00, 373.36>,
<8, 8, 0.03, 386.00, 395.38>,
<8, 9, 0.02, 386.00, 393.14>,
<8, 10, 0.18, 346.00, 382.72>,
<8, 11, 0.01, 314.00, 356.14>,
<8, 12, 0.01, 368.00, 385.28>,
<8, 13, 0.08, 328.00, 381.28>,
<8, 14, 0.06, 302.00, 360.80>,
<8, 15, 0.07, 392.00, 397.68>,
<8, 16, 0.00, 260.00, 359.40>,
<9, 1, 0.14, 292.00, 343.84>,
<9, 2, 0.00, 324.00, 382.52>,
<9, 3, 0.02, 282.00, 375.22>,
<9, 4, 0.10, 292.00, 370.84>,
<9, 5, 0.10, 308.00, 376.08>,
<9, 6, 0.07, 362.00, 379.10>,
<9, 7, 0.11, 292.00, 376.24>,
<9, 8, 0.05, 242.00, 355.76>,
<9, 9, 0.13, 240.00, 337.60>,
<9, 10, 0.01, 278.00, 328.02>,
<9, 11, 0.02, 304.00, 347.20>,
<9, 12, 0.10, 300.00, 353.00>,
<9, 13, 0.07, 318.00, 357.36>,
<9, 14, 0.00, 330.00, 363.60>,
<9, 15, 0.04, 252.00, 346.72>,
<9, 16, 0.05, 336.00, 369.92>,
<10, 1, 0.02, 390.00, 394.60>,
<10, 2, 0.07, 316.00, 368.92>,
<10, 3, 0.00, 388.00, 395.44>,
<10, 4, 0.03, 302.00, 345.12>,
<10, 5, 0.08, 354.00, 375.62>,
<10, 6, 0.06, 382.00, 390.82>,
<10, 7, 0.07, 258.00, 344.62>,
<10, 8, 0.01, 284.00, 358.24>,
<10, 9, 0.10, 300.00, 348.00>,
<10, 10, 0.09, 366.00, 384.02>,
<10, 11, 0.07, 374.00, 387.00>,
<10, 12, 0.12, 268.00, 327.40>,
