<2800.96, 5909.06, 2,3.07>
<2591.94, 5601.66, 4,5.38>
<2243.44, 6017.32, 5,8.18>
<3681.03, 5855.74, 8,8.39>
<3041.51, 5930.88, 2,8.74>
<2878.44, 5863.92, 4,8.67>
<1687.45, 5789.94, 8,9.16>
<3059.52, 5960.30, 2,4.54>
<2151.07, 5944.54, 5,6.08>
<414.38, 5983.92, 6,4.26>
<3083.97, 5724.20, 8,5.52>
<3929.22, 5837.04, 4,7.69>
<1012.79, 5981.40, 7,3.84>
<1541.11, 5802.68, 4,3.98>
<727.08, 5880.48, 1,5.31>
<1606.64, 5705.78, 6,5.87>
<1296.88, 5756.12, 3,7.83>
<2002.83, 6047.58, 2,9.65>
<4509.84, 5767.06, 3,9.37>
<2487.55, 5636.92, 1,8.53>
<960.69, 5943.64, 8,6.01>
<897.38, 5965.18, 7,3.00>
<686.88, 6010.80, 3,5.59>
<1847.39, 5981.22, 3,4.75>
<1918.30, 5839.30, 5,3.98>
<1106.94, 5787.54, 8,9.44>
<4906.92, 5802.10, 8,7.90>
<1223.43, 5964.30, 6,8.74>
<3310.43, 5829.00, 4,6.22>
<3729.46, 5943.36, 1,3.21>
<3292.60, 5947.60, 5,8.74>
<3479.09, 6015.52, 4,7.62>
<458.17, 5753.50, 8,4.61>
<3315.07, 5987.42, 2,6.22>
<3395.73, 5681.46, 8,5.66>
<759.25, 5793.02, 4,5.80>
<3524.55, 5841.18, 5,5.66>
<2978.58, 5788.14, 5,3.98>
<3733.93, 5770.52, 7,3.98>
<229.32, 5923.42, 6,7.20>
<3852.34, 5975.46, 4,5.38>
<3665.25, 5873.10, 2,8.81>
<422.17, 5835.68, 6,4.19>
<4433.35, 5941.36, 1,5.73>
<3457.51, 5937.30, 6,4.19>
<4140.98, 5809.92, 5,9.58>
<4071.62, 5831.80, 3,5.94>
<623.21, 5879.86, 6,3.21>
<3441.36, 5754.98, 6,4.89>
<2775.99, 5899.64, 3,8.60>
<4103.03, 5831.38, 5,8.53>
<4632.58, 5885.38, 5,6.29>
<1478.57, 5782.70, 2,3.84>
<1165.55, 5861.52, 7,9.72>
<841.43, 5849.42, 8,3.28>
<3597.99, 5981.08, 5,3.77>
<714.10, 5848.24, 7,7.62>
<1196.24, 5702.20, 8,9.65>
<3051.02, 5950.60, 3,7.41>
<4831.75, 5989.78, 8,6.50>
<2573.92, 5843.46, 5,5.24>
<3140.24, 5745.24, 2,5.24>
<2607.36, 5887.06, 8,3.63>
<1448.08, 5782.82, 7,5.73>
<2617.90, 5960.40, 5,9.30>
<4596.61, 5964.30, 5,6.78>
<3863.48, 5802.16, 2,6.01>
<1092.69, 5795.42, 7,5.73>
<2228.09, 5920.36, 4,7.69>
<3108.99, 5864.74, 5,9.02>
<3560.57, 5870.96, 5,6.36>
<362.10, 5888.08, 7,7.34>
<3279.36, 5864.56, 6,6.01>
<1970.91, 6008.76, 8,3.07>
<224.48, 5748.20, 8,9.65>
<1875.69, 5975.30, 1,9.30>
<3329.98, 5872.40, 2,6.36>
<4665.17, 5902.52, 7,6.71>
<993.50, 5838.36, 6,7.41>
<1122.62, 5827.88, 6,6.22>
<1404.29, 5769.66, 1,4.12>
<284.71, 5872.74, 4,8.18>
<3112.24, 5797.92, 6,3.35>
<1639.70, 5939.08, 4,4.33>
<4508.54, 5748.00, 8,6.71>
<4521.77, 5892.92, 2,9.72>
<4765.03, 5924.68, 4,6.78>
<2396.32, 5702.30, 3,4.40>
<1049.93, 5831.54, 3,4.33>
<3688.74, 5800.80, 3,3.49>
<2111.16, 5847.70, 3,4.75>
<3050.49, 5856.78, 7,6.15>
<1876.14, 5793.46, 5,8.04>
<1632.84, 5857.56, 8,8.74>
<739.31, 5768.38, 2,9.58>
<3790.68, 5752.80, 7,9.44>
<1038.49, 5946.46, 8,8.88>
<602.42, 5924.68, 5,4.82>
<1864.94, 5900.24, 6,5.24>
<3504.55, 5698.90, 4,3.98>
<1361.04, 5758.80, 3,6.50>
<2916.68, 5971.90, 6,9.37>
<240.64, 5949.56, 2,4.68>
<1558.18, 5871.02, 6,3.35>
<4866.18, 5860.02, 7,8.88>
<4674.85, 5745.88, 5,7.27>
<3012.10, 5953.40, 6,7.27>
<2209.07, 5977.66, 6,5.38>
<4126.90, 5785.08, 2,3.56>
<1883.19, 5759.96, 6,8.11>
<1421.01, 5933.66, 4,3.07>
<1309.38, 5830.72, 4,7.83>
<650.20, 5946.46, 3,8.95>
<3752.50, 5910.52, 6,4.96>
<1703.74, 6000.18, 4,5.80>
<3295.27, 5772.36, 7,3.49>
<992.05, 5988.78, 7,6.99>
<4476.06, 5927.52, 6,9.86>
<2481.97, 5865.36, 2,7.27>
<1411.35, 5905.06, 6,8.39>
<1315.09, 5860.12, 4,7.69>
<3826.08, 5814.26, 2,3.49>
<3889.67, 5679.70, 6,6.43>
<3227.19, 5923.40, 3,4.05>
<1253.12, 5759.24, 5,7.34>
<938.00, 6024.86, 2,7.48>
<3243.36, 5829.40, 4,3.42>
<4380.75, 5961.60, 8,6.50>
<1327.54, 5942.84, 7,5.03>
<4191.30, 5951.60, 8,3.91>
<4058.14, 5843.86, 5,8.04>
<3439.80, 6053.78, 2,7.48>
<4703.79, 6036.64, 7,7.90>
<837.35, 5892.00, 3,7.41>
<2454.97, 5873.36, 8,7.90>
<1873.92, 5853.20, 4,8.60>
<880.90, 5826.54, 2,5.10>
<4541.26, 5855.70, 8,7.69>
<973.17, 5930.28, 5,5.31>
<4480.32, 5797.50, 7,9.23>
<3033.01, 5869.64, 1,8.18>
<4203.12, 6047.02, 1,7.13>
<3414.24, 5708.44, 1,5.73>
<5280.82, 6026.40, 3,8.32>
<3851.58, 5893.92, 7,9.37>
<2130.13, 6042.28, 1,6.01>
<2394.01, 5840.08, 2,7.27>
<2171.90, 5834.18, 8,6.15>
<2305.51, 5918.94, 8,8.18>
<4983.38, 6007.18, 7,3.98>
<821.79, 5981.14, 5,6.64>
<2331.00, 6011.64, 8,5.45>
<4006.64, 5935.30, 5,5.38>
<3377.94, 5817.88, 6,7.62>
<4758.96, 5906.90, 1,9.16>
<2826.31, 5936.40, 6,4.05>
<518.02, 5998.24, 2,3.91>
<2287.37, 5826.16, 2,6.29>
<2175.51, 5807.94, 2,9.16>
<2678.40, 5796.06, 1,4.75>
<1710.95, 5939.38, 1,4.19>
<4595.00, 5909.92, 3,9.65>
<2801.31, 5767.16, 7,8.60>
<1330.45, 5819.62, 5,3.70>
<1106.15, 5955.04, 7,3.35>
<4384.67, 5983.36, 1,6.57>
<2325.39, 5904.98, 6,8.04>
<958.12, 5829.94, 2,9.51>
<4052.97, 5870.28, 3,5.80>
<1950.06, 5800.00, 6,8.46>
<2056.84, 5752.42, 1,4.33>
<1839.55, 5824.66, 3,9.65>
<848.76, 5859.94, 4,4.33>
<716.97, 5850.66, 5,9.16>
<1224.83, 5737.50, 4,7.90>
<642.36, 5743.98, 2,5.73>
<1252.56, 5946.48, 6,9.02>
<3476.66, 5935.74, 1,7.69>
<1152.95, 5930.22, 4,8.53>
<1148.04, 5914.00, 1,8.11>
<2221.86, 5846.54, 7,3.42>
<1835.95, 5962.68, 7,6.01>
<4145.52, 5815.32, 7,4.05>
<2793.52, 5935.92, 7,5.59>
<1687.58, 5937.12, 1,9.93>
<1961.52, 5868.12, 7,9.16>
<1669.98, 5960.56, 5,7.20>
<991.53, 5998.12, 4,6.78>
<1429.41, 5829.34, 8,8.39>
<920.53, 5788.18, 4,9.09>
<1375.86, 5961.52, 8,3.63>
<3363.47, 5841.96, 1,9.16>
<1456.69, 5767.58, 6,3.84>
<4237.28, 5815.34, 2,3.98>
<250.88, 5884.52, 3,5.52>
<2091.16, 5909.74, 4,5.03>
<617.00, 5890.34, 4,4.05>
<3674.42, 5887.12, 4,4.47>
<2458.58, 6062.84, 6,3.84>
<4452.78, 5969.06, 1,5.66>
<1520.73, 5916.78, 4,5.03>
<1764.49, 5863.48, 7,9.02>];

Activities= {
<1, 1, 0.00, 370.00, 393.10>,
<1, 2, 0.09, 266.00, 324.96>,
<1, 3, 0.00, 276.00, 373.96>,
<1, 4, 0.11, 272.00, 368.00>,
<1, 5, 0.06, 256.00, 355.36>,
<1, 6, 0.10, 366.00, 380.96>,
<1, 7, 0.02, 272.00, 343.68>,
<1, 8, 0.03, 312.00, 367.44>,
<1, 9, 0.00, 282.00, 358.70>,
<1, 10, 0.09, 362.00, 391.26>,
<1, 11, 0.07, 376.00, 386.32>,
<1, 12, 0.11, 300.00, 374.00>,
<1, 13, 0.09, 286.00, 346.42>,
<1, 14, 0.04, 340.00, 387.40>,
<1, 15, 0.11, 272.00, 350.08>,
<1, 16, 0.09, 248.00, 352.88>,
<2, 1, 0.01, 326.00, 370.40>,
<2, 2, 0.10, 246.00, 319.92>,
<2, 3, 0.11, 392.00, 398.08>,
<2, 4, 0.09, 388.00, 397.48>,
<2, 5, 0.02, 316.00, 365.56>,
<2, 6, 0.11, 314.00, 375.92>,
<2, 7, 0.08, 330.00, 367.80>,
<2, 8, 0.13, 368.00, 390.40>,
<2, 9, 0.00, 244.00, 309.52>,
<2, 10, 0.01, 244.00, 362.56>,
<2, 11, 0.05, 384.00, 392.32>,
<2, 12, 0.00, 264.00, 344.24>,
<2, 13, 0.02, 316.00, 352.96>,
<2, 14, 0.06, 392.00, 395.92>,
<2, 15, 0.07, 270.00, 338.90>,
<2, 16, 0.14, 326.00, 384.46>,
<3, 1, 0.09, 340.00, 385.60>,
<3, 2, 0.03, 374.00, 390.12>,
<3, 3, 0.06, 386.00, 393.70>,
<3, 4, 0.05, 274.00, 372.28>,
<3, 5, 0.03, 354.00, 382.06>,
<3, 6, 0.08, 332.00, 375.52>,
<3, 7, 0.02, 368.00, 385.28>,
<3, 8, 0.11, 342.00, 370.42>,
<3, 9, 0.04, 394.00, 397.96>,
<3, 10, 0.04, 322.00, 364.90>,
<3, 11, 0.10, 364.00, 380.20>,
<3, 12, 0.10, 390.00, 396.30>,
<3, 13, 0.08, 312.00, 347.20>,
<3, 14, 0.08, 290.00, 367.00>,
<3, 15, 0.08, 314.00, 376.78>,
<3, 16, 0.02, 308.00, 366.88>,
<4, 1, 0.04, 336.00, 384.64>,
<4, 2, 0.15, 284.00, 359.40>,
<4, 3, 0.02, 352.00, 374.08>,
<4, 4, 0.04, 342.00, 387.82>,
<4, 5, 0.04, 308.00, 367.80>,
<4, 6, 0.16, 356.00, 374.04>,
<4, 7, 0.01, 340.00, 387.40>,
<4, 8, 0.04, 364.00, 387.76>,
<4, 9, 0.15, 348.00, 380.24>,
<4, 10, 0.01, 398.00, 399.58>,
<4, 11, 0.09, 314.00, 351.84>,
<4, 12, 0.01, 310.00, 353.20>,
<4, 13, 0.03, 370.00, 387.70>,
<4, 14, 0.08, 360.00, 378.40>,
<4, 15, 0.04, 314.00, 369.90>,
<4, 16, 0.09, 246.00, 347.64>,
<5, 1, 0.05, 314.00, 375.06>,
<5, 2, 0.07, 318.00, 359.82>,
<5, 3, 0.03, 326.00, 377.06>,
<5, 4, 0.09, 358.00, 384.88>,
<5, 5, 0.11, 264.00, 330.64>,
<5, 6, 0.11, 288.00, 341.76>,
<5, 7, 0.01, 376.00, 394.00>,
<5, 8, 0.03, 250.00, 313.00>,
<5, 9, 0.02, 306.00, 368.98>,
<5, 10, 0.07, 396.00, 398.96>,
<5, 11, 0.03, 368.00, 387.52>,
<5, 12, 0.08, 314.00, 355.28>,
<5, 13, 0.09, 260.00, 330.00>,
<5, 14, 0.11, 358.00, 378.16>,
<5, 15, 0.02, 390.00, 396.60>,
<5, 16, 0.07, 296.00, 375.04>,
<6, 1, 0.00, 316.00, 360.52>,
<6, 2, 0.06, 252.00, 367.44>,
<6, 3, 0.08, 290.00, 369.20>,
<6, 4, 0.01, 388.00, 396.16>,
<6, 5, 0.10, 348.00, 371.92>,
<6, 6, 0.04, 394.00, 396.70>,
<6, 7, 0.07, 396.00, 398.80>,
<6, 8, 0.14, 248.00, 355.92>,
<6, 9, 0.05, 248.00, 348.32>,
<6, 10, 0.08, 352.00, 376.48>,
<6, 11, 0.07, 312.00, 353.36>,
<6, 12, 0.03, 310.00, 350.50>,
<6, 13, 0.08, 326.00, 357.08>,
<6, 14, 0.02, 398.00, 398.86>,
<6, 15, 0.12, 292.00, 374.08>,
<6, 16, 0.05, 294.00, 356.54>,
<7, 1, 0.10, 388.00, 394.48>,
<7, 2, 0.04, 254.00, 360.58>,
<7, 3, 0.04, 270.00, 344.10>,
<7, 4, 0.09, 358.00, 385.30>,
<7, 5, 0.06, 276.00, 366.52>,
<7, 6, 0.06, 364.00, 387.76>,
<7, 7, 0.01, 336.00, 365.44>,
<7, 8, 0.06, 300.00, 345.00>,
<7, 9, 0.06, 358.00, 378.58>,
<7, 10, 0.08, 390.00, 395.20>,
<7, 11, 0.04, 378.00, 389.22>,
<7, 12, 0.04, 392.00, 395.44>,
<7, 13, 0.07, 392.00, 395.52>,
<7, 14, 0.09, 300.00, 372.00>,
<7, 15, 0.09, 396.00, 398.24>,
<7, 16, 0.06, 362.00, 388.22>,
<8, 1, 0.06, 328.00, 374.80>,
<8, 2, 0.05, 280.00, 352.00>,
<8, 3, 0.01, 280.00, 328.00>,
<8, 4, 0.12, 332.00, 363.28>,
<8, 5, 0.05, 274.00, 328.18>,
<8, 6, 0.01, 308.00, 361.36>,
<8, 7, 0.04, 316.00, 354.64>,
<8, 8, 0.01, 398.00, 399.26>,
<8, 9, 0.04, 320.00, 362.40>,
<8, 10, 0.12, 386.00, 397.06>,
<8, 11, 0.11, 302.00, 352.96>,
<8, 12, 0.03, 356.00, 388.56>,
<8, 13, 0.09, 396.00, 398.12>,
<8, 14, 0.09, 302.00, 377.46>,
<8, 15, 0.09, 326.00, 370.40>,
<8, 16, 0.08, 390.00, 396.20>,
<9, 1, 0.03, 336.00, 369.28>,
<9, 2, 0.01, 274.00, 325.66>,
<9, 3, 0.11, 366.00, 388.10>,
<9, 4, 0.03, 344.00, 379.28>,
<9, 5, 0.07, 336.00, 369.92>,
<9, 6, 0.06, 308.00, 352.16>,
<9, 7, 0.11, 390.00, 394.40>,
<9, 8, 0.07, 320.00, 356.00>,
<9, 9, 0.06, 354.00, 389.88>,
<9, 10, 0.03, 384.00, 392.00>,
<9, 11, 0.02, 390.00, 397.50>,
<9, 12, 0.04, 278.00, 373.16>,
<9, 13, 0.09, 326.00, 376.32>,
<9, 14, 0.10, 378.00, 390.10>,
<9, 15, 0.08, 358.00, 375.64>,
<9, 16, 0.09, 334.00, 375.58>,
<10, 1, 0.11, 312.00, 351.60>,
<10, 2, 0.09, 266.00, 337.02>,
<10, 3, 0.08, 266.00, 335.68>,
<10, 4, 0.04, 302.00, 371.58>,
<10, 5, 0.01, 346.00, 388.12>,
<10, 6, 0.09, 348.00, 381.80>,
<10, 7, 0.06, 314.00, 355.28>,
<10, 8, 0.02, 354.00, 374.70>,
<10, 9, 0.03, 246.00, 310.68>,
<10, 10, 0.08, 272.00, 339.84>,
<10, 11, 0.01, 290.00, 361.50>,
<10, 12, 0.07, 338.00, 373.96>,
<10, 13, 0.08, 272.00, 329.60>,
<10, 14, 0.06, 366.00, 387.08>,
<10, 15, 0.07, 364.00, 384.16>,
<10, 16, 0.10, 266.00, 337.02>,
<11, 1, 0.12, 354.00, 387.12>,
<11, 2, 0.01, 300.00, 345.00>,
<11, 3, 0.01, 268.00, 331.36>,
<11, 4, 0.02, 240.00, 366.40>,
<11, 5, 0.11, 360.00, 385.60>,
<11, 6, 0.08, 272.00, 323.20>,
<11, 7, 0.02, 378.00, 388.56>,
<11, 8, 0.10, 348.00, 376.08>,
<11, 9, 0.07, 398.00, 399.02>,
<11, 10, 0.08, 272.00, 338.56>,
<11, 11, 0.06, 266.00, 326.30>,
<11, 12, 0.06, 328.00, 357.52>,
<11, 13, 0.12, 370.00, 391.30>,
<11, 14, 0.04, 286.00, 352.12>,
<11, 15, 0.05, 294.00, 344.88>,
<11, 16, 0.05, 366.00, 391.50>,
<12, 1, 0.07, 390.00, 395.40>,
<12, 2, 0.10, 376.00, 392.80>,
<12, 3, 0.10, 246.00, 344.56>,
<12, 4, 0.05, 304.00, 378.88>,
<12, 5, 0.01, 304.00, 346.24>,
<12, 6, 0.11, 258.00, 360.24>,
<12, 7, 0.06, 290.00, 362.60>,
<12, 8, 0.03, 304.00, 367.36>,
<12, 9, 0.08, 384.00, 394.08>,
<12, 10, 0.11, 268.00, 361.72>,
<12, 11, 0.00, 336.00, 375.68>,
<12, 12, 0.09, 344.00, 386.56>,
<12, 13, 0.06, 242.00, 305.20>,
<12, 14, 0.05, 288.00, 336.16>,
<12, 15, 0.03, 364.00, 389.92>,
<12, 16, 0.06, 358.00, 374.80>,
<13, 1, 0.04, 368.00, 390.08>,
<13, 2, 0.04, 398.00, 399.52>,
<13, 3, 0.02, 298.00, 342.88>,
<13, 4, 0.02, 322.00, 381.28>,
<13, 5, 0.01, 396.00, 398.88>,
<13, 6, 0.02, 386.00, 393.00>,
<13, 7, 0.13, 290.00, 375.80>,
<13, 8, 0.04, 242.00, 308.36>,
<13, 9, 0.15, 384.00, 391.04>,
<13, 10, 0.05, 306.00, 368.98>,
<13, 11, 0.01, 302.00, 356.88>,
<13, 12, 0.12, 264.00, 359.20>,
<13, 13, 0.12, 284.00, 345.48>,
<13, 14, 0.06, 272.00, 343.68>,
<13, 15, 0.08, 348.00, 375.56>,
<13, 16, 0.08, 254.00, 353.28>,
<14, 1, 0.04, 348.00, 373.48>,
<14, 2, 0.08, 286.00, 376.06>,
<14, 3, 0.14, 286.00, 350.98>,
<14, 4, 0.01, 264.00, 330.64>,
<14, 5, 0.01, 352.00, 381.76>,
<14, 6, 0.09, 270.00, 363.60>,
<14, 7, 0.05, 256.00, 346.72>,
<14, 8, 0.02, 268.00, 372.28>,
<14, 9, 0.01, 242.00, 355.76>,
<14, 10, 0.03, 288.00, 356.32>,
<14, 11, 0.09, 316.00, 357.16>,
<14, 12, 0.06, 262.00, 369.64>,
<14, 13, 0.11, 360.00, 388.00>,
<14, 14, 0.03, 364.00, 388.84>,
<14, 15, 0.14, 248.00, 340.72>,
<14, 16, 0.09, 360.00, 389.20>,
<15, 1, 0.03, 316.00, 358.00>,
<15, 2, 0.08, 338.00, 375.82>,
<15, 3, 0.05, 286.00, 368.08>,
<15, 4, 0.05, 344.00, 372.56>,
<15, 5, 0.07, 396.00, 398.88>,
<15, 6, 0.02, 334.00, 373.60>,
<15, 7, 0.04, 302.00, 347.08>,
<15, 8, 0.11, 278.00, 370.72>,
<15, 9, 0.02, 316.00, 381.52>,
<15, 10, 0.10, 278.00, 369.50>,
<15, 11, 0.10, 278.00, 365.84>,
<15, 12, 0.09, 248.00, 308.80>,
<15, 13, 0.04, 384.00, 393.12>,
<15, 14, 0.03, 298.00, 371.44>,
<15, 15, 0.10, 380.00, 393.00>,
<15, 16, 0.06, 266.00, 323.62>,
<16, 1, 0.13, 326.00, 365.22>,
<16, 2, 0.10, 336.00, 381.44>,
<16, 3, 0.02, 334.00, 381.52>,
<16, 4, 0.04, 390.00, 395.40>,
<16, 5, 0.09, 346.00, 370.84>,
<16, 6, 0.12, 276.00, 336.76>,
<16, 7, 0.01, 342.00, 376.80>,
<16, 8, 0.09, 366.00, 388.44>,
<16, 9, 0.07, 398.00, 398.86>,
<16, 10, 0.03, 374.00, 389.34>,
<16, 11, 0.03, 262.00, 322.72>,
<16, 12, 0.13, 356.00, 385.92>,
<16, 13, 0.01, 388.00, 393.16>,
<16, 14, 0.04, 344.00, 372.56>,
<16, 15, 0.03, 366.00, 391.50>,
<16, 16, 0.04, 282.00, 353.98>,
<17, 1, 0.01, 342.00, 371.58>,
<17, 2, 0.12, 250.00, 355.00>,
<17, 3, 0.12, 362.00, 392.02>,
<17, 4, 0.02, 270.00, 350.60>,
<17, 5, 0.06, 294.00, 349.12>,
<17, 6, 0.13, 294.00, 352.30>,
<17, 7, 0.04, 348.00, 371.92>,
<17, 8, 0.01, 276.00, 342.96>,
<17, 9, 0.01, 276.00, 357.84>,
<17, 10, 0.04, 258.00, 340.36>,
<17, 11, 0.12, 274.00, 338.26>,
<17, 12, 0.06, 388.00, 395.20>,
<17, 13, 0.01, 368.00, 389.44>,
<17, 14, 0.00, 308.00, 370.56>,
<17, 15, 0.12, 388.00, 394.12>,
<17, 16, 0.13, 274.00, 333.22>,
<18, 1, 0.10, 358.00, 389.50>,
<18, 2, 0.10, 338.00, 369.00>,
<18, 3, 0.03, 308.00, 344.80>,
<18, 4, 0.06, 266.00, 363.82>,
<18, 5, 0.10, 314.00, 365.60>,
<18, 6, 0.08, 360.00, 388.80>,
<18, 7, 0.04, 312.00, 373.60>,
<18, 8, 0.01, 372.00, 387.12>,
<18, 9, 0.09, 242.00, 352.60>,
<18, 10, 0.09, 320.00, 381.60>,
<18, 11, 0.04, 378.00, 395.38>,
<18, 12, 0.03, 368.00, 383.68>,
<18, 13, 0.05, 282.00, 349.26>,
<18, 14, 0.04, 322.00, 375.04>,
<18, 15, 0.05, 356.00, 374.48>,
<18, 16, 0.10, 336.00, 362.24>,
<19, 1, 0.03, 342.00, 378.54>,
<19, 2, 0.10, 338.00, 385.12>,
<19, 3, 0.06, 302.00, 350.02>,
<19, 4, 0.05, 268.00, 341.92>,
<19, 5, 0.07, 356.00, 379.76>,
<19, 6, 0.04, 328.00, 376.24>,
<19, 7, 0.04, 272.00, 327.04>,
<19, 8, 0.07, 330.00, 374.80>,
<19, 9, 0.08, 334.00, 371.62>,
<19, 10, 0.10, 250.00, 350.50>,
<19, 11, 0.00, 376.00, 394.00>,
<19, 12, 0.09, 262.00, 332.38>,
<19, 13, 0.04, 354.00, 372.40>,
<19, 14, 0.03, 360.00, 382.80>,
<19, 15, 0.11, 264.00, 359.20>,
<19, 16, 0.08, 348.00, 385.44>,
<20, 1, 0.00, 282.00, 336.28>,
<20, 2, 0.13, 388.00, 395.20>,
<20, 3, 0.01, 366.00, 386.74>,
<20, 4, 0.10, 262.00, 325.48>,
<20, 5, 0.06, 294.00, 348.06>,
<20, 6, 0.05, 398.00, 399.56>,
<20, 7, 0.04, 256.00, 322.24>,
<20, 8, 0.02, 262.00, 324.10>,
<20, 9, 0.09, 246.00, 329.16>,
<20, 10, 0.06, 374.00, 386.74>,
<20, 11, 0.08, 382.00, 389.74>,
<20, 12, 0.04, 242.00, 366.82>,
<20, 13, 0.13, 260.00, 323.00>,
<20, 14, 0.13, 246.00, 339.94>,
<20, 15, 0.00, 278.00, 358.52>,
<20, 16, 0.08, 384.00, 396.16>,
<21, 1, 0.03, 290.00, 365.90>,
<21, 2, 0.09, 382.00, 394.78>,
<21, 3, 0.10, 274.00, 358.42>,
<21, 4, 0.01, 336.00, 362.88>,
<21, 5, 0.09, 246.00, 339.94>,
<21, 6, 0.03, 288.00, 347.36>,
<21, 7, 0.12, 296.00, 341.76>,
<21, 8, 0.12, 302.00, 368.64>,
<21, 9, 0.09, 260.00, 365.00>,
<21, 10, 0.12, 356.00, 374.48>,
<21, 11, 0.02, 380.00, 393.00>,
<21, 12, 0.01, 278.00, 339.00>,
<21, 13, 0.03, 382.00, 391.72>,
<21, 14, 0.09, 294.00, 349.12>,
<21, 15, 0.03, 256.00, 346.72>,
<21, 16, 0.03, 264.00, 357.84>,
<22, 1, 0.08, 350.00, 387.50>,
<22, 2, 0.07, 286.00, 331.60>,
<22, 3, 0.05, 364.00, 380.20>,
<22, 4, 0.04, 278.00, 356.08>,
<22, 5, 0.07, 384.00, 396.00>,
<22, 6, 0.09, 246.00, 355.34>,
<22, 7, 0.03, 366.00, 385.38>,
<22, 8, 0.07, 382.00, 395.68>,
<22, 9, 0.04, 382.00, 389.38>,
<22, 10, 0.07, 388.00, 395.80>,
<22, 11, 0.03, 284.00, 338.52>,
<22, 12, 0.07, 302.00, 358.84>,
<22, 13, 0.08, 348.00, 388.04>,
<22, 14, 0.07, 296.00, 348.00>,
<22, 15, 0.10, 294.00, 338.52>,
<22, 16, 0.05, 316.00, 363.88>,
<23, 1, 0.10, 358.00, 380.26>,
<23, 2, 0.03, 362.00, 383.28>,
<23, 3, 0.00, 260.00, 337.00>,
<23, 4, 0.05, 366.00, 385.04>,
<23, 5, 0.06, 370.00, 391.90>,
<23, 6, 0.02, 392.00, 396.56>,
<23, 7, 0.10, 294.00, 362.90>,
<23, 8, 0.06, 398.00, 398.86>,
<23, 9, 0.10, 336.00, 364.80>,
<23, 10, 0.06, 346.00, 377.86>,
<23, 11, 0.00, 294.00, 361.84>,
<23, 12, 0.10, 306.00, 346.42>,
<23, 13, 0.10, 312.00, 364.80>,
<23, 14, 0.10, 314.00, 381.08>,
<23, 15, 0.03, 270.00, 353.20>,
<23, 16, 0.10, 278.00, 345.10>,
<24, 1, 0.08, 340.00, 379.00>,
<24, 2, 0.06, 240.00, 308.80>,
<24, 3, 0.11, 330.00, 381.10>,
<24, 4, 0.12, 344.00, 373.68>,
<24, 5, 0.11, 380.00, 395.20>,
<24, 6, 0.01, 264.00, 334.72>,
<24, 7, 0.10, 278.00, 347.54>,
<24, 8, 0.02, 394.00, 397.00>,
<24, 9, 0.03, 294.00, 353.36>,
<24, 10, 0.09, 262.00, 359.98>,
<24, 11, 0.00, 290.00, 354.90>,
