

budget= 409600.000000;

nprojects=512;

nareas= 8;

nactivities= 16;

nsynergies= 20;

Areas=[
< 54268.676, 112711.867>
<793.29, 5909.04, 1,8.46>
<4432.85, 5917.28, 8,4.89>
<1207.87, 5855.28, 8,5.52>
<3924.92, 5856.06, 4,4.75>
<3937.12, 5916.58, 4,5.87>
<4305.71, 5785.06, 7,8.74>
<1867.20, 5834.94, 3,4.19>
<1231.60, 5857.80, 4,8.11>
<2818.51, 5777.94, 8,3.07>
<4038.24, 5672.88, 7,9.93>
<2909.49, 6099.70, 3,8.88>
<1543.29, 5821.26, 7,5.24>
<3316.19, 5814.98, 7,7.48>
<1112.25, 5854.90, 4,3.84>
<1370.38, 5892.54, 6,6.29>
<2466.12, 5856.80, 5,5.66>
<1758.17, 5901.76, 8,7.76>
<1960.66, 5997.96, 5,7.27>
<4121.03, 5839.02, 3,6.43>
<1859.05, 5844.16, 4,4.33>
<526.72, 5812.56, 1,8.74>
<1554.43, 5740.62, 1,5.52>
<4563.12, 5836.48, 3,3.14>
<1174.45, 5961.60, 4,7.55>
<4291.75, 5758.98, 8,4.26>
<902.17, 5939.22, 7,7.34>
<4236.29, 5783.28, 6,7.76>
<2784.20, 5873.26, 1,5.17>
<464.16, 5716.80, 4,4.96>
<942.26, 5914.06, 5,7.83>
<2053.58, 6015.68, 1,4.12>
<2082.44, 5976.38, 1,6.64>
<4816.13, 5902.58, 1,5.03>
<2691.45, 5935.82, 8,9.51>
<3025.26, 5800.40, 2,3.35>
<3178.75, 5970.44, 1,8.11>
<2901.95, 5934.34, 8,7.69>
<483.12, 5888.74, 8,5.73>
<2559.88, 5924.68, 8,4.61>
<644.90, 5944.96, 7,4.68>
<4799.56, 6034.14, 4,8.11>
<1025.20, 5905.70, 5,6.29>
<1991.22, 5866.64, 4,5.31>
<2025.44, 5868.26, 6,8.39>
<2564.18, 5812.14, 2,8.18>
<3400.78, 5838.50, 4,9.16>
<282.51, 5876.66, 8,7.06>
<2612.27, 5983.66, 2,8.53>
<404.40, 6002.48, 5,7.06>
<2711.66, 5896.68, 2,4.47>
<4258.34, 5950.06, 6,5.59>
<3660.83, 5910.16, 5,3.21>
<2922.72, 5876.38, 1,3.56>
<810.73, 5938.16, 1,4.75>
<2982.36, 5861.02, 3,6.57>
<3090.14, 5754.50, 4,4.75>
<2929.00, 5969.84, 5,9.16>
<1333.19, 6051.10, 8,4.26>
<4650.21, 5906.36, 2,3.21>
<2909.96, 5874.66, 6,5.38>
<2880.88, 5685.02, 3,6.22>
<1959.15, 5722.90, 3,4.68>
<3778.59, 5864.98, 1,4.26>
<1237.76, 5880.72, 7,9.65>
<1709.13, 5902.74, 8,4.96>
<1673.13, 5781.24, 4,6.08>
<1487.09, 5891.04, 6,4.05>
<3038.82, 5793.16, 3,7.90>
<1443.36, 5904.84, 3,9.58>
<1206.95, 5928.84, 1,6.85>
<1231.43, 5932.54, 1,9.79>
<2074.93, 6041.90, 4,4.54>
<3633.64, 5975.38, 3,6.92>
<1619.38, 6016.58, 8,7.06>
<761.05, 5908.08, 4,9.23>
<1159.87, 5869.98, 1,5.94>
<2119.26, 5793.20, 3,7.90>
<4510.36, 5951.60, 7,9.44>
<1597.56, 5933.98, 5,4.54>
<4227.06, 5898.28, 2,7.83>
<2858.20, 5857.40, 1,3.56>
<3099.46, 5726.24, 2,7.69>
<1093.26, 5957.10, 1,3.91>
<1370.01, 5941.32, 6,9.93>
<3853.62, 5813.64, 6,5.59>
<4043.05, 5885.82, 6,3.35>
<4837.60, 5985.58, 2,5.66>
<3055.46, 5933.74, 3,4.61>
<372.50, 5773.92, 3,7.76>
<4119.43, 5875.16, 3,3.49>
<2222.66, 5783.06, 2,5.03>
<3186.41, 5840.90, 3,9.79>
<1691.00, 6001.44, 1,4.33>
<4511.37, 5857.76, 5,5.73>
<1336.64, 5836.12, 7,8.60>
<1142.60, 5965.06, 4,6.01>
<2277.10, 5921.36, 4,8.25>
<1449.84, 5779.78, 6,4.19>
<4323.04, 5900.06, 3,6.64>
<3469.14, 5881.38, 6,6.36>
<3013.34, 5832.60, 4,8.25>
<1641.12, 5924.42, 3,4.89>
<2240.31, 6014.54, 2,8.60>
<2203.80, 5862.78, 8,7.20>
<3899.61, 5872.84, 3,5.45>
<1666.75, 5923.14, 4,7.34>
<4348.11, 5901.88, 6,7.76>
<2619.51, 5710.48, 1,4.05>
<4156.60, 5900.86, 7,6.64>
<3964.06, 5701.22, 6,5.31>
<3418.48, 5949.28, 4,7.48>
<1963.42, 5801.90, 8,4.82>
<2502.21, 5611.06, 7,9.44>
<4485.90, 5901.34, 7,8.53>
<3959.16, 5883.02, 5,7.41>
<1662.24, 5807.68, 5,9.02>
<4490.64, 5870.00, 2,5.24>
<4222.58, 5977.10, 2,3.28>
<4283.02, 5801.98, 4,7.48>
<4224.77, 5879.32, 2,4.26>
<2699.73, 5955.24, 2,8.88>
<3228.44, 5985.52, 5,4.12>
<319.83, 5810.80, 1,9.44>
<2840.47, 5858.08, 2,6.08>
<3931.19, 5885.16, 1,5.66>
<2450.90, 5814.36, 1,8.67>
<4641.67, 5795.30, 7,3.49>
<1145.74, 6031.06, 4,9.51>
<2462.13, 6017.64, 1,6.78>
<1292.12, 5744.70, 1,9.65>
<2564.56, 5877.76, 2,6.64>
<3207.66, 5781.72, 1,7.20>
<2643.77, 5979.22, 5,9.65>
<1954.07, 5796.86, 1,6.78>
<699.93, 5879.10, 2,5.31>
<896.78, 5864.78, 8,7.34>
<4373.46, 5874.68, 6,3.28>
<3590.20, 5956.78, 5,8.11>
<2961.33, 5809.52, 7,3.98>
<3574.80, 5836.56, 6,6.15>
<693.60, 5924.02, 4,6.36>
<3232.03, 5730.04, 7,6.85>
<2163.78, 5839.26, 3,5.66>
<3059.24, 5826.42, 5,7.06>
<847.58, 5843.32, 1,8.11>
<3793.94, 5987.68, 6,3.98>
<1997.87, 5905.08, 4,9.09>
<856.60, 5923.86, 5,7.69>
<3338.78, 5803.52, 1,6.01>
<863.34, 5831.26, 1,9.51>
<3624.72, 5802.38, 8,6.15>
<2548.20, 5826.52, 7,6.15>
<1461.24, 5975.06, 2,5.66>
<4473.81, 5871.08, 6,3.14>
<1248.09, 5813.80, 5,5.87>
<1774.23, 5774.86, 2,3.28>
<1777.29, 5846.26, 5,8.39>
<4450.96, 5870.28, 7,6.36>
<1360.40, 5797.64, 6,3.84>
<1450.14, 5806.22, 5,7.20>
<2056.06, 5937.70, 1,7.41>
<3246.49, 5954.64, 2,7.69>
<1802.32, 5909.62, 1,3.07>
<4091.16, 5860.50, 6,8.88>
<4124.92, 5962.32, 4,7.13>
<3493.89, 5801.84, 3,4.75>
<2371.47, 6010.32, 7,5.59>
<1755.29, 5815.08, 6,7.06>
<2132.34, 6091.66, 4,9.58>
<438.08, 5955.26, 4,5.17>
<2276.81, 5801.92, 8,7.13>
<317.06, 5874.58, 8,8.32>
<4204.81, 5807.82, 3,9.93>
<957.77, 5735.20, 8,3.28>
<1809.71, 5691.48, 1,9.02>
<2000.51, 5922.92, 4,6.64>
<3214.93, 5901.04, 1,9.30>
<2176.06, 5875.68, 7,6.64>
<1154.75, 5835.28, 5,7.06>
<670.05, 5887.16, 6,5.87>
<2905.89, 5808.82, 1,4.26>
<477.59, 5759.04, 3,8.18>
<701.86, 5937.06, 7,5.87>
<4086.44, 5894.98, 2,5.38>
<4315.28, 5803.08, 2,6.08>
<1828.64, 5822.88, 6,4.54>
<2453.58, 5861.48, 6,6.64>
<4393.40, 5779.00, 1,6.08>
<2697.40, 5850.78, 1,4.82>
<646.26, 5895.50, 4,4.26>
<997.72, 5907.72, 6,7.48>
<284.76, 5859.04, 6,3.98>
<3434.71, 5937.84, 1,6.01>
<4216.62, 5938.00, 2,6.50>
<2897.59, 5958.18, 8,3.42>
<892.32, 5965.90, 3,4.33>
<4278.57, 5745.60, 7,7.34>
<3998.38, 5996.56, 1,5.17>
<1998.04, 5830.56, 3,5.10>
<2029.58, 5749.94, 3,9.37>
<2617.48, 5914.34, 1,8.74>
<4151.11, 5862.22, 1,5.10>
<2034.90, 5887.30, 8,7.48>
<4867.70, 5986.58, 3,9.30>
<3031.86, 5878.12, 1,8.18>
<1938.39, 5749.48, 2,6.85>
<1335.38, 5749.44, 7,5.24>
<1835.45, 5884.18, 4,6.15>
<4762.62, 5914.72, 5,5.73>
<4285.45, 5967.54, 7,4.96>
<546.82, 5836.86, 4,5.73>
<2699.20, 5806.94, 7,4.54>
<1137.62, 5819.70, 1,6.22>
<953.55, 5889.28, 5,3.56>
<3585.86, 6029.90, 4,7.97>
<2309.07, 5846.60, 2,3.21>
<4746.31, 5861.80, 1,7.55>
<4155.78, 5847.18, 2,5.80>
<2261.08, 5941.50, 6,3.84>
<931.04, 5933.34, 5,4.33>
<1397.12, 5759.90, 6,9.44>
<824.91, 5813.54, 7,5.03>
<882.85, 5809.90, 5,6.29>
<243.84, 5975.00, 5,6.57>
<4350.34, 5824.86, 4,4.54>
<4511.23, 6009.54, 5,8.88>
<2482.11, 5907.98, 8,5.17>
<1391.65, 5946.48, 1,7.62>
<1708.32, 5733.20, 4,3.77>
<1681.17, 5871.18, 2,7.06>
<2808.46, 5896.96, 6,4.82>
<4367.17, 5935.54, 7,9.16>
<990.69, 5932.20, 4,9.93>
<2898.96, 5932.90, 3,4.40>
<4493.85, 5865.92, 1,7.41>
<2653.04, 5875.68, 3,3.21>
<4440.53, 5949.74, 1,4.26>
<1442.31, 5726.18, 5,8.81>
<1920.77, 5808.60, 1,3.49>
<1438.28, 6035.78, 3,6.64>
<2315.89, 5799.76, 3,4.26>
<4104.83, 5858.42, 1,9.58>
<4649.30, 5959.58, 1,9.58>
<3777.59, 5826.38, 8,8.53>
<2036.96, 6045.08, 8,9.02>
<2794.00, 5873.24, 8,9.44>
<2107.51, 5742.36, 4,6.50>
<2009.76, 5828.88, 5,6.85>
<2450.46, 6051.52, 6,3.84>
<4262.19, 5688.82, 6,3.98>
<4133.93, 5837.92, 3,7.69>
<2346.97, 5929.36, 6,5.45>
<650.26, 5784.08, 6,6.43>
<4044.13, 5826.70, 2,3.14>
<3582.55, 5828.82, 3,3.35>
<2675.75, 5845.70, 6,9.23>
<3069.68, 5786.08, 3,9.58>
<245.10, 5961.70, 1,4.75>
<742.80, 6030.84, 1,6.29>
<4217.22, 5870.90, 3,9.86>
<2377.37, 5953.82, 7,6.15>
<2046.20, 5861.54, 6,6.50>
<2847.18, 5910.30, 2,4.54>
<2963.95, 5870.76, 7,9.79>
<1649.89, 5872.00, 1,5.31>
<956.90, 5889.84, 8,7.34>
<3485.02, 5907.44, 1,8.60>
<960.54, 5846.28, 8,5.87>
<2713.33, 5766.60, 3,7.83>
<3247.01, 5747.20, 3,5.94>
<4814.30, 5937.02, 3,3.14>
<3514.22, 6112.70, 5,6.50>
<4282.05, 5835.12, 5,4.33>
<2163.48, 5803.96, 2,5.59>
<2761.23, 5832.66, 2,5.45>
<593.99, 5765.36, 3,3.35>
<2127.23, 5917.80, 5,8.39>
<603.24, 5978.40, 5,8.53>
<2356.90, 5818.94, 4,7.55>
<3495.80, 5883.44, 7,9.02>
<404.00, 5891.94, 1,9.44>
<3448.68, 5877.18, 1,6.85>
<3825.95, 5908.52, 4,9.86>
<269.16, 5787.94, 7,7.13>
<1696.62, 5946.04, 4,5.87>
<2572.18, 5861.82, 4,9.58>
<4772.63, 5852.20, 7,5.31>
<838.33, 5917.46, 4,6.08>
<3998.09, 5867.04, 5,8.25>
<4593.53, 5851.42, 2,4.68>
<4204.02, 5868.18, 3,7.83>
<2785.54, 5891.38, 5,5.94>
<1716.48, 6062.58, 6,9.16>
<4610.12, 5759.12, 1,6.50>
<2431.78, 5797.50, 1,3.14>
<368.46, 5893.46, 5,6.99>
<3117.06, 5741.54, 8,5.59>
<3450.93, 5856.12, 7,8.04>
<4114.70, 5761.44, 4,7.27>
<399.17, 5867.26, 3,6.85>
<3861.96, 5822.08, 5,5.24>
<2075.42, 5889.06, 2,6.50>
<3527.74, 5814.36, 3,6.15>
<957.85, 5752.34, 1,8.25>
<970.60, 5873.92, 3,4.96>
<231.14, 5888.46, 8,8.74>
<3004.30, 5950.44, 8,8.60>
<1356.89, 5840.28, 4,6.43>
<1759.42, 6036.54, 5,6.43>
<4982.58, 6061.62, 1,8.46>
<2983.51, 5824.46, 1,5.52>
<2156.48, 5800.00, 4,9.93>
<3987.19, 5975.32, 6,6.64>
<4958.14, 6025.96, 3,7.20>
<753.22, 5834.26, 1,3.42>
<2539.77, 5887.34, 5,7.76>
<4257.12, 5802.42, 1,7.48>
<3866.13, 5883.20, 5,3.56>
<4828.41, 5865.46, 7,3.84>
<336.16, 5853.78, 1,5.31>
<4775.80, 5879.60, 2,5.38>
<2886.71, 5761.42, 5,6.01>
<2658.70, 5841.28, 5,6.01>
<3804.05, 5943.00, 7,5.73>
<4876.03, 5909.90, 3,6.01>
<2148.08, 5870.06, 2,9.79>
<4355.80, 5814.22, 4,6.99>
<3960.14, 5911.96, 3,6.92>
<3643.89, 5895.22, 5,7.97>
<4310.14, 5760.98, 2,4.54>
<2432.03, 5888.20, 3,8.88>
<1186.00, 5836.58, 6,4.33>
<4648.25, 5929.70, 5,7.20>
<3560.48, 5998.66, 3,3.98>
<4563.88, 5879.12, 4,4.05>
<2334.37, 5920.70, 5,4.26>
<962.80, 5847.82, 3,4.05>
<3871.45, 5937.80, 7,7.76>
<1915.31, 5947.90, 8,3.35>
<2181.82, 5684.32, 7,6.64>
<2659.00, 5964.66, 3,8.39>
<4535.74, 5952.46, 4,5.24>
<3063.63, 5687.96, 7,6.43>
<615.30, 5850.46, 3,6.01>
<4606.56, 5861.06, 2,6.99>
<420.14, 6029.04, 8,3.07>
<1688.37, 6146.82, 1,7.20>
<800.96, 5702.96, 1,9.65>
<1070.48, 5950.66, 4,3.00>
<1751.28, 5859.46, 4,6.15>
<1424.25, 5866.66, 8,3.63>
<4119.14, 5868.00, 3,4.26>
<1245.64, 5813.30, 5,4.68>
<4661.80, 5911.84, 4,9.16>
<711.02, 5825.28, 7,6.22>
<3481.29, 5777.24, 2,5.10>
<4559.19, 5900.30, 5,9.51>
<2353.12, 5913.68, 6,3.63>
<4079.15, 5841.28, 8,3.14>
<2831.14, 5971.88, 4,3.98>
<3168.88, 5822.30, 7,8.11>
<4430.65, 5955.86, 6,6.78>
<4584.41, 5933.78, 3,5.45>
<1841.24, 5865.34, 8,3.42>
<3751.56, 5780.36, 2,7.34>
<4876.09, 5941.70, 4,3.28>
<2449.92, 5854.32, 7,7.69>
<1931.14, 5877.30, 2,3.07>
<4543.09, 5789.32, 5,7.20>
<1105.60, 5759.82, 4,4.75>
<576.88, 5833.06, 2,8.67>
<2784.64, 5852.12, 5,5.31>
<2650.29, 5833.52, 3,4.47>
<1616.10, 5943.02, 2,4.12>
<2438.44, 5867.60, 5,9.86>
<2121.96, 5911.46, 3,5.45>
<3508.40, 5866.66, 8,9.79>
<2854.55, 5805.94, 1,3.35>
<621.32, 5863.56, 4,5.94>
<1587.68, 5928.04, 2,4.40>
<3530.28, 5835.56, 4,4.05>
<3491.54, 6034.58, 5,5.03>
<3960.69, 5978.00, 4,6.50>
<3262.20, 5777.32, 5,4.75>
<2979.68, 5874.84, 6,7.97>
<2734.94, 5742.02, 2,4.47>
<349.78, 5815.96, 6,3.63>
<3787.18, 5928.36, 2,4.82>
<4038.80, 5919.24, 5,6.43>
<486.05, 5939.98, 6,3.42>
<3769.00, 5911.98, 7,8.32>
<1838.83, 6026.16, 1,4.40>
<3755.92, 5809.72, 4,8.81>
<3687.43, 5871.46, 4,3.35>
<1196.72, 5977.46, 2,9.23>
<2758.53, 5692.00, 1,5.38>
<684.56, 5996.38, 3,6.78>
<1518.73, 5917.36, 3,5.66>
<2550.04, 5968.76, 7,6.15>
<1479.30, 5568.42, 8,4.40>
<3886.90, 5806.38, 6,4.26>
<4074.31, 5768.48, 3,4.40>
<3076.13, 5791.20, 1,6.36>
<3116.96, 5805.92, 5,7.34>
<3502.26, 5854.84, 7,9.44>
<2785.76, 5774.92, 6,6.22>
<4228.10, 6043.78, 1,3.63>
<423.08, 5855.58, 3,9.51>
<3418.37, 5796.78, 7,6.01>
<2994.16, 5918.46, 6,4.54>
<1418.32, 5735.70, 7,5.03>
<2012.88, 5948.60, 1,9.16>
<4817.83, 5962.42, 2,8.04>
<3876.41, 5896.26, 3,9.44>
<4352.35, 5990.08, 6,9.58>
<3400.84, 5942.50, 8,5.66>];

Activities= {
<1, 1, 0.05, 388.00, 397.36>,
<1, 2, 0.05, 288.00, 349.60>,
<1, 3, 0.11, 298.00, 363.28>,
<1, 4, 0.15, 336.00, 381.44>,
<1, 5, 0.02, 354.00, 381.60>,
<1, 6, 0.10, 280.00, 361.60>,
<1, 7, 0.02, 266.00, 335.68>,
<1, 8, 0.06, 274.00, 329.44>,
<1, 9, 0.02, 308.00, 365.04>,
<1, 10, 0.06, 298.00, 376.54>,
<1, 11, 0.03, 362.00, 385.18>,
<1, 12, 0.10, 264.00, 357.84>,
<1, 13, 0.13, 338.00, 384.50>,
<1, 14, 0.06, 286.00, 376.06>,
<1, 15, 0.02, 262.00, 331.00>,
<1, 16, 0.02, 348.00, 387.00>,
<2, 1, 0.07, 276.00, 372.72>,
<2, 2, 0.09, 352.00, 381.28>,
<2, 3, 0.06, 324.00, 371.12>,
<2, 4, 0.08, 248.00, 337.68>,
<2, 5, 0.07, 304.00, 347.20>,
<2, 6, 0.03, 306.00, 344.54>,
<2, 7, 0.08, 364.00, 389.92>,
<2, 8, 0.07, 304.00, 361.60>,
<2, 9, 0.04, 276.00, 355.36>,
<2, 10, 0.06, 314.00, 355.28>,
<2, 11, 0.09, 382.00, 393.88>,
<2, 12, 0.09, 316.00, 358.00>,
<2, 13, 0.02, 254.00, 332.84>,
<2, 14, 0.06, 254.00, 347.44>,
<2, 15, 0.10, 256.00, 355.36>,
<2, 16, 0.01, 322.00, 357.10>,
<3, 1, 0.03, 316.00, 365.56>,
<3, 2, 0.04, 342.00, 365.20>,
<3, 3, 0.12, 294.00, 360.78>,
<3, 4, 0.00, 394.00, 396.40>,
<3, 5, 0.07, 242.00, 333.64>,
<3, 6, 0.09, 240.00, 337.60>,
<3, 7, 0.12, 266.00, 363.82>,
<3, 8, 0.01, 330.00, 362.20>,
<3, 9, 0.11, 370.00, 387.40>,
<3, 10, 0.08, 342.00, 385.50>,
<3, 11, 0.07, 340.00, 370.60>,
<3, 12, 0.10, 342.00, 373.32>,
<3, 13, 0.12, 288.00, 341.76>,
<3, 14, 0.03, 362.00, 391.64>,
<3, 15, 0.01, 302.00, 369.62>,
<3, 16, 0.00, 376.00, 388.24>,
<4, 1, 0.02, 388.00, 392.92>,
<4, 2, 0.03, 302.00, 363.74>,
<4, 3, 0.09, 284.00, 344.32>,
<4, 4, 0.04, 256.00, 349.60>,
<4, 5, 0.19, 322.00, 383.62>,
<4, 6, 0.07, 370.00, 393.10>,
<4, 7, 0.05, 356.00, 376.68>,
<4, 8, 0.04, 266.00, 347.74>,
<4, 9, 0.02, 268.00, 322.12>,
<4, 10, 0.07, 272.00, 328.32>,
<4, 11, 0.02, 336.00, 382.72>,
<4, 12, 0.00, 340.00, 374.80>,
<4, 13, 0.14, 258.00, 368.76>,
<4, 14, 0.06, 376.00, 392.56>,
<4, 15, 0.01, 312.00, 359.52>,
<4, 16, 0.16, 296.00, 366.72>,
<5, 1, 0.06, 256.00, 355.36>,
<5, 2, 0.02, 358.00, 378.58>,
<5, 3, 0.04, 356.00, 385.92>,
<5, 4, 0.07, 398.00, 398.80>,
<5, 5, 0.09, 294.00, 358.66>,
<5, 6, 0.04, 358.00, 385.72>,
<5, 7, 0.08, 392.00, 395.52>,
<5, 8, 0.10, 398.00, 399.04>,
<5, 9, 0.06, 322.00, 373.48>,
<5, 10, 0.03, 294.00, 347.00>,
<5, 11, 0.06, 300.00, 355.00>,
<5, 12, 0.09, 270.00, 324.60>,
<5, 13, 0.10, 368.00, 387.52>,
<5, 14, 0.10, 254.00, 331.38>,
<5, 15, 0.02, 338.00, 371.48>,
<5, 16, 0.03, 374.00, 388.82>,
<6, 1, 0.07, 242.00, 352.60>,
<6, 2, 0.04, 392.00, 397.20>,
<6, 3, 0.06, 254.00, 313.86>,
<6, 4, 0.07, 312.00, 368.32>,
<6, 5, 0.03, 278.00, 349.98>,
<6, 6, 0.02, 252.00, 368.92>,
<6, 7, 0.08, 318.00, 373.76>,
<6, 8, 0.07, 272.00, 336.00>,
<6, 9, 0.03, 306.00, 361.46>,
<6, 10, 0.10, 248.00, 342.24>,
<6, 11, 0.11, 368.00, 386.88>,
<6, 12, 0.07, 310.00, 358.60>,
<6, 13, 0.09, 290.00, 336.20>,
<6, 14, 0.10, 322.00, 361.00>,
<6, 15, 0.00, 396.00, 398.76>,
<6, 16, 0.08, 384.00, 392.96>,
<7, 1, 0.07, 316.00, 375.64>,
<7, 2, 0.11, 390.00, 397.50>,
<7, 3, 0.11, 254.00, 345.98>,
<7, 4, 0.10, 396.00, 398.44>,
<7, 5, 0.02, 248.00, 319.44>,
<7, 6, 0.09, 334.00, 386.14>,
<7, 7, 0.07, 330.00, 380.40>,
<7, 8, 0.03, 242.00, 308.36>,
<7, 9, 0.04, 388.00, 395.44>,
<7, 10, 0.11, 340.00, 386.20>,
<7, 11, 0.01, 362.00, 379.86>,
<7, 12, 0.00, 296.00, 365.68>,
<7, 13, 0.05, 308.00, 347.56>,
<7, 14, 0.10, 244.00, 311.08>,
<7, 15, 0.01, 294.00, 371.38>,
<7, 16, 0.07, 390.00, 395.60>,
<8, 1, 0.01, 390.00, 394.10>,
<8, 2, 0.07, 244.00, 367.24>,
<8, 3, 0.10, 244.00, 359.44>,
<8, 4, 0.03, 358.00, 390.76>,
<8, 5, 0.02, 384.00, 395.68>,
<8, 6, 0.09, 386.00, 396.92>,
<8, 7, 0.07, 292.00, 367.60>,
<8, 8, 0.08, 326.00, 360.04>,
<8, 9, 0.07, 398.00, 399.08>,
<8, 10, 0.03, 250.00, 326.50>,
<8, 11, 0.04, 250.00, 341.50>,
<8, 12, 0.04, 358.00, 389.92>,
<8, 13, 0.07, 298.00, 349.00>,
<8, 14, 0.08, 336.00, 366.08>,
<8, 15, 0.10, 298.00, 367.36>,
<8, 16, 0.09, 372.00, 386.84>,
<9, 1, 0.04, 340.00, 378.40>,
<9, 2, 0.09, 352.00, 384.64>,
<9, 3, 0.05, 330.00, 372.00>,
<9, 4, 0.08, 350.00, 385.00>,
<9, 5, 0.05, 394.00, 397.36>,
<9, 6, 0.03, 390.00, 394.70>,
<9, 7, 0.07, 240.00, 329.60>,
<9, 8, 0.07, 386.00, 392.30>,
<9, 9, 0.07, 362.00, 384.04>,
<9, 10, 0.06, 332.00, 375.52>,
<9, 11, 0.03, 328.00, 365.44>,
<9, 12, 0.09, 388.00, 394.84>,
<9, 13, 0.09, 292.00, 344.92>,
<9, 14, 0.07, 354.00, 382.98>,
<9, 15, 0.02, 398.00, 399.36>,
<9, 16, 0.08, 290.00, 354.90>,
<10, 1, 0.03, 330.00, 382.50>,
<10, 2, 0.09, 398.00, 399.12>,
<10, 3, 0.04, 296.00, 343.84>,
<10, 4, 0.09, 300.00, 344.00>,
<10, 5, 0.09, 276.00, 371.48>,
<10, 6, 0.05, 252.00, 367.44>,
<10, 7, 0.02, 270.00, 355.80>,
<10, 8, 0.08, 290.00, 358.20>,
<10, 9, 0.00, 356.00, 388.56>,
<10, 10, 0.11, 326.00, 363.00>,
<10, 11, 0.06, 274.00, 371.02>,
<10, 12, 0.09, 306.00, 356.76>,
